Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2021;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
08-05-2020;05 - 06;0;0;93,5;0;0;0,1;0;0;0;0;0;0;;;10;0;0;2,7;0;0;15;0;0;30;0;0;;;;;21;0;;;;;0;21,4;0;0;;;0;2,7;6,7;0;;;;;;;;
08-05-2020;06 - 07;0;0;130,3;0;41,5;0;0;0;0;0;0;0;;;0;65;43,5;0;0;0;0;0;0;118,4;0;0;;;;;81,3;0;;;;;47,7;0;0;91,4;;;67,2;0;0;62,8;;;;;;;;
08-05-2020;07 - 08;0;26,6;0;0;0;28,2;0;35,4;0;0;0;0;;;0;0;0;7,6;0;0;15;0;0;99,5;0;0;;;;;12,5;0;;;;;24,8;0;0;40,2;;;19,8;0;0;18,1;;;;;;;;
08-05-2020;08 - 09;0;33,6;0;0;0;20,7;0;73,2;0;0;0;0;;;0;0;23;0;0;0;15;0;0;61,6;0;0;;;;;43;0;;;;;0;3,4;0;25;;;0;3,6;5,4;0;;;;;;;;
08-05-2020;09 - 10;0;0;0;0;0;11,8;0;0;0;0;0;0;;;0;0;23;0;0;0;15;0;0;44,9;0;0;;;;;28;0;;;;;0;16,4;0;77,8;;;0;125,5;48,6;0;;;;;;;;
08-05-2020;10 - 11;0;0;145;0;46,9;0;0;0;0;0;0;0;;;0;0;0;11;0;0;15;0;0;81,9;0;0;;;;;93,3;0;;;;;0;6,8;0;0;;;0;120,3;45,7;0;;;;;;;;
08-05-2020;11 - 12;0;0;45,1;0;1,9;0;25,1;0;0;0;0;0;;;0;58,2;7,8;0;0;0;19;0;0;54;0;0,2;;;;;28,5;0;;;;;0;60,2;0;0;;;0;143,7;60,9;0;;;;;;;;
08-05-2020;12 - 13;0;0;67,8;0;9,2;0;1;0;0;0;0;0;;;26,5;0;8;0;0;0;26,5;0;0;19;0;42;;;;;65;0;;;;;0;5,5;0;0;;;0;23,8;3,8;0;;;;;;;;
08-05-2020;13 - 14;0;0;60,1;0;1,1;0;0;12;0;0;0;0;;;39;0;17,9;0;0;0;15;0;5;0;0;40,4;;;;;58,3;0;;;;;0;101,3;0;0;;;0;88,8;87,3;0;;;;;;;;
08-05-2020;14 - 15;0;0;52;0;8,7;0;6,4;0;0;0;0;0;;;15;0;15,9;0;0;0;25;0;10;0;0;142,9;;;;;57,9;0;;;;;0;0;0;0;;;0;11,7;10,5;0;;;;;;;;
08-05-2020;15 - 16;0;0;0;43,2;21;0;0;166;0;0;0;0;;;17,9;0;22;0;0;0;20;0;14;0;0;37;;;;;60,2;0;;;;;0;0;0;0;;;0;16,3;14,5;0;;;;;;;;
08-05-2020;16 - 17;0;0;91,4;0;17,2;0;0;0,9;0;0;0;0;;;12,7;0;3;0;0;0;20;0;28,9;0;0;33,3;;;;;50,3;0;;;;;0;0;0;0;;;0;10;4,8;0;;;;;;;;
08-05-2020;17 - 18;0;0;62;0;0;8,6;0;0;0;0;0;0;;;13,7;0;205,3;0;0;0;20;0;0;6;0;0;;;;;5,3;0;;;;;0;19,7;0;0;;;0;34,7;27,5;0;;;;;;;;
08-05-2020;18 - 19;0;0;31;0;0;3,1;0;0;0;0;0;0;;;37;0;265,4;0;0;0;20;0;68,9;0;0;0;;;;;0;26,9;;;;;0;26,6;0;74,9;;;0;56,5;59,3;0;;;;;;;;
08-05-2020;19 - 20;0;0;46,6;0;46,2;0;0;0;0;0;0;0;;;28,8;0;255;0;0;0;20;0;90,5;0;0;0;;;;;0;25,2;;;;;60;0;0;24,5;;;0;54,2;0;32,7;;;;;;;;
08-05-2020;20 - 21;0;0;56;0;36,3;0;0;0;0;0;0;0;;;23,9;0;250;0;0;0;20;0;0;80,5;0;0;;;;;0;75;;;;;2,4;0;0;130;;;1;0;2,6;0;;;;;;;;
08-05-2020;21 - 22;0;0;0;0;28,2;0;0;0;0;0;0;0;;;0;26,1;205;0;10,3;0;20;0;0;121,6;0;0;;;;;0;80;;;;;0;0;0;115,1;;;2,6;0;0;1,7;;;;;;;;
08-05-2020;22 - 23;0;0;52,6;0;36,8;0;0;0;0;0;0;0;;;0;56,2;251,7;0;5;0;0;0;0;140,1;0;0;;;;;0;96;;;;;0;0;0;28,1;;;4,5;0;0;3;;;;;;;;
08-05-2020;23 - 00;0;0;88,8;0;32,1;0;0;0;0;0;0;0;;;0;2;204,2;0;0;0;15;0;0;155,9;0;0;;;;;0;38;;;;;28,2;0;0;50,4;;;30,5;0;0;26,6;;;;;;;;
09-05-2020;00 - 01;;;0;171,5;2;0;;;198,5;0;0;31,2;;;0;13,3;0;0;0,6;0;2,4;0;27,9;0;;;;;;;0;115,8;;;;;0;0;13,4;0;;;23,9;0;0;20,3;;;;;;;;
09-05-2020;01 - 02;;;0;134,2;1,1;0;;;19,3;0;0;0,4;;;0;0;4,9;0;1;0;4,7;0;0;89,5;;;;;;;0;165,7;;;;;0;0;0;54,5;;;18,5;0;0;13,6;;;;;;;;
09-05-2020;02 - 03;;;0,7;0;0,5;0;;;0;105,3;138,2;0;;;0;0;0;0,2;0;13,2;0;0;0;5;;;;;;;0;19,5;;;;;0;38,7;9,3;0;;;0;20;26,2;0;;;;;;;;
09-05-2020;03 - 04;;;3,5;0;0;9,5;;;0;96,1;132,6;0;;;0;5;0;0;1;0;0;0;0;63,8;;;;;;;0;12,9;;;;;0;35,9;0;2,6;;;0;30;32,7;0;;;;;;;;
09-05-2020;04 - 05;;;0;9,3;0;9;;;0;71;125,8;0;;;0;14,8;0;0,1;1;0;0;0;0;40;;;;;;;0;38;;;;;0;31,2;0;7;;;0;30;31,8;0;;;;;;;;
09-05-2020;05 - 06;;;5,3;0;0;9,3;;;0;78,9;152,2;0;;;0;4,9;0;0;3;0;0;0;0;65,4;;;;;;;0;26,5;;;;;0;81,2;0;30,4;;;0;80;80,7;0;;;;;;;;
09-05-2020;06 - 07;;;2,8;0;0,4;0;;;0;78,5;132,7;0;;;0,1;0;0;4;0;19;0;0;0;21,2;;;;;;;3;0;;;;;0;0;0;6,2;;;0,5;0;0;0,6;;;;;;;;
09-05-2020;07 - 08;;;35,3;0;0,3;0;;;0;24;243,8;0;;;0;81,2;0;5;0;9;0;0;0;17,8;;;;;;;0;35;;;;;0;156,3;0;45,8;;;0;153,7;153,4;0;;;;;;;;
09-05-2020;08 - 09;;;36;0;0,6;0;;;0;46,5;137,9;0;;;0;0,6;0;38,1;0;32,9;0;0;2,5;0;;;;;;;0;38,2;;;;;0;0;0;19,3;;;16,6;0;0;17;;;;;;;;
09-05-2020;09 - 10;;;26,4;0;0,6;0;;;0;0;136,5;0;;;0;15;0;8,9;0;47,7;0;0;49,3;0;;;;;;;2,5;0;;;;;0;0;0;0,7;;;45,6;0;0;46,2;;;;;;;;
09-05-2020;10 - 11;;;22,1;0;0;18,2;;;0;0;135,3;0;;;0;16,3;0;14,7;3,1;0;0;0;65,7;0;;;;;;;0;43,1;;;;;0;0;0;0;;;36,6;0;0;37,3;;;;;;;;
09-05-2020;11 - 12;;;8,7;0;2,3;0;;;0;24,5;111,7;0;;;0;47,8;0;8;0;34,5;5;0;35,5;0;;;;;;;0;29;;;;;0;0;0;0;;;11,6;0;0;12,1;;;;;;;;
09-05-2020;12 - 13;;;10;0;0;0,8;;;0;69,1;121,1;0;;;0;50,3;0;39,5;4,8;0;0;0;0;24,5;;;;;;;0;25,3;;;;;0;0;0;0;;;26;0;0;27;;;;;;;;
09-05-2020;13 - 14;;;38,3;0;0;14,7;;;0;69,5;151,4;0;;;0;32,4;0;73,7;0;0;0;0;0;58,9;;;;;;;0;5,5;;;;;0;0;0;45,8;;;19;0;0;20;;;;;;;;
09-05-2020;14 - 15;;;34,8;0;0;24,6;;;0;25,4;103,8;0;;;0;25,9;0;50,5;0;31,4;21,9;0;0;114,1;;;;;;;6;0;;;;;0;0;0;0;;;20,5;0;0;19,1;;;;;;;;
09-05-2020;15 - 16;;;100,7;0;0;18,9;;;0;0;172,3;0;;;0;23,5;0;74,3;1,9;0;0,4;0;0;107,5;;;;;;;38,8;0;;;;;0;0;0;56,6;;;49,4;0;0;47,2;;;;;;;;
09-05-2020;16 - 17;;;0;74,6;0;15,1;;;54,1;0;40,3;0;;;0;9,9;0;41;0;29;0;0;26,9;0;;;;;;;0;51,1;;;;;0;0;0;0;;;51,4;0;0;49,3;;;;;;;;
09-05-2020;17 - 18;;;0;36,9;5,1;0;;;90,1;0;0;3,1;;;1,3;0;0;84,9;0;8,2;0;0;0;47,4;;;;;;;0;151,7;;;;;0;0;0;30,6;;;22,4;0;0;20,9;;;;;;;;
09-05-2020;18 - 19;;;0;31,2;10,4;0;;;284;0;0;42,1;;;0;16,4;0;26,5;0;145,8;0;0;0;92,9;;;;;;;0;139;;;;;0;0;0;6,1;;;0;0,5;0;15,3;;;;;;;;
09-05-2020;19 - 20;;;0;49,9;10,6;0;;;242,1;0;0;23,1;;;0;45;0;15,9;0;144,1;1;0;0;84,4;;;;;;;0;136;;;;;0;0;0;30;;;0;0,3;0;15,4;;;;;;;;
09-05-2020;20 - 21;;;0;75;10,8;0;;;155,9;0;0;4,6;;;0;42,3;0;27;0;133,7;0;0;0;36;;;;;;;0;116,1;;;;;0,6;0;0;0,4;;;0;0,5;0;10,7;;;;;;;;
09-05-2020;21 - 22;;;0;141,8;10,9;0;;;478,6;0;0;86,2;;;0;157,2;0;131;0;192;0;0;0;15,7;;;;;;;0;270,6;;;;;3,8;0;0;10,4;;;0;3,7;7,3;0;;;;;;;;
09-05-2020;22 - 23;;;0;35,3;11,4;0;;;366,1;0;0;0;;;0;64,6;0;10;0;294,1;0;0;33,9;0;;;;;;;0;49,5;;;;;0;146,1;0;4,1;;;0;132;134,3;0;;;;;;;;
09-05-2020;23 - 00;;;0;56,7;15,9;0;;;211,4;0;0;0;;;0;35,1;0;47,6;0;168,7;0;0;0;25,3;;;;;;;0;49,9;;;;;0;15;0;26,6;;;0;0;2;0;;;;;;;;
10-05-2020;00 - 01;0;0;79,4;0;0;0,2;0;0;0;7;0;42,3;;;10;0;0,2;0;0;0;0;0;0;36,7;0;0;;;;;109;0;;;;;0;0;0;163,4;;;7,2;0;0;5,1;;;;;0;0;;
10-05-2020;01 - 02;0;0;117,2;0;0;0,5;0;0;0;0;13,5;0;;;0;0;0;0;0,3;0;0;0;0;69,2;0;0;;;;;127,7;0;;;;;0;0;0;138,9;;;19,6;0;0;17,9;;;;;0;0;;
10-05-2020;02 - 03;0;0;63,6;0;0;0,6;0;0;0;2,1;24;0;;;0;10;0;0;0;0;0;0;0;39,8;0;0;;;;;66;0;;;;;0;49,9;0;120;;;0;32,8;33,4;0;;;;;0;0;;
10-05-2020;03 - 04;0;0;9;0;92,8;0;0;0;51,8;0;0;91,2;;;0;50;0;0;0;0;0;0;0;10,8;0;0;;;;;4,3;0;;;;;0;0;0;84,4;;;29,6;0;0;28,9;;;;;0;0;;
10-05-2020;04 - 05;0;0;21,4;0;98,6;0;0;0;47,6;0;0;95,6;;;0;30;0;0;0;0;0;0;0;4,5;0;0;;;;;0;1,6;;;;;0;0;0;122,5;;;26,4;0;0;25,8;;;;;0;0;;
10-05-2020;05 - 06;0;0;21,2;0;98,8;0;0;0;48,2;0;0;78,2;;;0;30;0;0;3;0;0;0;0;53,4;0;0;;;;;22;0;;;;;0;0;0;192,4;;;16,7;0;0;16,1;;;;;0;0;;
10-05-2020;06 - 07;0;0;22;0;99,2;0;0;0;35,5;0;0;71,6;;;0;30;0;0;0;0;0;0;0;34,9;0;0;;;;;10;0;;;;;0;0;0;80,8;;;21,9;0;0;22,4;;;;;0;0;;
10-05-2020;07 - 08;0;0;0;0;98,9;0;0;0;22;0;0;103,6;;;0;0;0;0;0;0;0;0;0;75,3;0;0;;;;;0;7;;;;;0;0;0;170,9;;;21,6;0;0;22;;;;;0;0;;
10-05-2020;08 - 09;0;0;0;0;0;0;0;0;19;0;0;20,1;;;0;0;0;0;0;0;0;0;0;94,4;0;0;;;;;10;0;;;;;0;17,9;0;156;;;0;4,9;4,9;0;;;;;0;0;;
10-05-2020;09 - 10;0;0;0;0;1;0;0;0;0;0;0;1,2;;;0;0;0;0;0;0;0;0;0;34,9;0;0;;;;;40;0;;;;;0;0;0;60,7;;;15,2;0;0;15,3;;;;;0;0;;
10-05-2020;10 - 11;0;0;10;0;21,2;0;0;0;0;19,4;0;25,6;;;0;0;0;110;0;0,6;0;0;0;59,9;0;0;;;;;30;0;;;;;0;0;0;0;;;0;10;9,8;0;;;;;0;0;;
10-05-2020;11 - 12;0;0;0;36,9;1,8;0;0;72;4;0;0;4;;;15,8;0;0;100;0;3;0;0;0;185,2;0;10;;;;;0;1;;;;;0;0;0;0;;;0;14,5;12,3;0;;;;;0;0;;
10-05-2020;12 - 13;0;0;0;27,7;11,1;0;92,1;0;0;8,3;0;77,4;;;0;3;0;1;0;0;0;10;0;58,3;0;134,1;;;;;0;0;;;;;0;0;0;0;;;0;5;3,9;0;;;;;0;0;;
10-05-2020;13 - 14;535,6;0;190,1;0;547,4;0;299,6;0;261,1;0;0;486,4;;;0;112;0;4,7;45,3;0;0;17,8;486,9;0;0;318,2;;;;;36,4;0;;;;;0;0;0;0;;;0;9;8,8;0;;;;;0;0;;
10-05-2020;14 - 15;545,4;0;334,3;0;553,3;0;15,7;0;267,6;0;0;447,6;;;187,4;0;0;133,4;75,9;0;0;73,4;499,2;0;0;34,3;;;;;64,5;0;;;;;0;0;0;0;;;0;0;8,6;0;;;;;0;0;;
10-05-2020;15 - 16;75,6;0;0;15,8;165,4;0;139,2;0;375,1;0;0;538,4;;;0;2,7;24,9;0;0;13,4;0;0;126,4;0;0;157,8;;;;;10,8;0;;;;;0;0;0;0;;;0;0;9;0;;;;;0;0;;
10-05-2020;16 - 17;662,8;0;895,2;0;697,3;0;556;0;363,7;0;0;486,7;;;167;0;0;25,5;7,7;0;0;65,1;701,6;0;0;347,2;;;;;584,2;0;;;;;0;0;0;0;;;4,7;0;0,1;0;;;;;0;0;;
10-05-2020;17 - 18;533,7;0;593;0;553;0;163,8;0;0;0;0;0;;;97,4;0;51,3;0;136,9;0;0;100;514,7;0;45;0;;;;;365,7;0;;;;;0;0;0;0;;;14;0;0;12,2;;;;;0;0;;
10-05-2020;18 - 19;0;0;271,3;0;25,9;0;72,4;0;0;0;0;0;;;185;0;0;30,6;0;0;0;0;39,8;0;57,3;0;;;;;137,4;0;;;;;143,6;0;0;0;;;137,6;0;0;134;;;;;0;0;;
10-05-2020;19 - 20;0;0;0;129;44,9;0;0;435,4;0;0;0;0;;;183,8;0;0;2;0;0;5;0;123,3;0;0;24;;;;;0;40;;;;;206,3;0;0;0;;;178;0;0;176,8;;;;;0;0;;
10-05-2020;20 - 21;0;0;15,5;0;22,7;0;0;341,7;0;0;0;0;;;251;0;46,5;0;0;0;0;0;38,5;0;0;28;;;;;97;0;;;;;129;0;0;0;;;102;0;0;103,3;;;;;0;0;;
10-05-2020;21 - 22;0;0;0;45;25,6;0;0;339,1;0;0;0;0;;;196;0;0;25,2;56;0;0;0;8,5;0;0;28,3;;;;;16,8;0;;;;;58,1;0;0;0;;;40;0;0;41,9;;;;;0;0;;
10-05-2020;22 - 23;0;0;0;0;20,7;0;0;206,1;0;0;0;0;;;166,6;0;0;9,5;4,7;0;10,1;0;88;0;0;17;;;;;45,3;0;;;;;22;0;0;0;;;36;0;0;36,9;;;;;0;0;;
10-05-2020;23 - 00;0;0;56,6;0;22;0;0;226,2;0;0;0;0;;;182,8;0;0;29,7;0;0;1,2;0;91,9;0;0;77,7;;;;;45;0;;;;;0;31,4;0;0;;;0;0;8,1;0;;;;;0;0;;
11-05-2020;00 - 01;266,5;0;153,9;0;361,7;0;0;189;70,2;0;0;115,6;;;0,3;0;0;7,4;0;0;0;0;291,6;0;0;72,9;;;;;92,8;0;;;;;0,3;0;0;0;;;8,8;0;0;3,4;;;;;0;0;;
11-05-2020;01 - 02;0;0;0;128,6;0,7;0;0;189;109,6;0;0;68;;;0;42,4;62;0;1;0;0;0;15;0;0;72,9;;;;;0;85,6;;;;;0;80;0;0;;;0;80,8;80,8;0;;;;;0;1,9;;
11-05-2020;02 - 03;0;0;0;254,7;0;194,5;0;110,8;84,9;0;0;12,3;;;2,2;0;25;0;13;0;0;0;0;142,3;0;151,1;;;;;0;97,9;;;;;13,2;0;0;7,2;;;12,9;0;0;13,9;;;;;0;167,4;;
11-05-2020;03 - 04;0;0;0;112,6;0;180;43,9;0;102,6;0;0;25,2;;;0;17,6;0,7;0;0;24,8;0;0;86;0;0;145,7;;;;;0;77,8;;;;;4,3;0;243,6;0;;;5;0;0;5;;;;;0;153,9;;
11-05-2020;04 - 05;0;0;57,3;0;0;31,1;54,8;0;0;0;0;81,3;;;0;0;0;69,9;0;0,1;0;0;200,4;0;0;54,8;;;;;20,1;0;;;;;90;0;270,4;0;;;90,9;0;0;90,9;;;;;0;0;;
11-05-2020;05 - 06;0;0;0;92,3;0;29;0;146,3;0;0;0;0;;;0;0;35,6;0;0;0;0;0;0;112,8;18,4;0;;;;;0;0;;;;;0;7,9;0;8,3;;;0;0;0;0,9;;;;;0;0;;
11-05-2020;06 - 07;0;0;0;0;21,5;0;0;146,3;0;0;0;0;;;0;25,2;2,7;0;3,6;0;0;10,5;0;112,2;18,4;0;;;;;61,4;0;;;;;0;33,5;0;73,2;;;0;22,5;27,2;0;;;;;0;0;;
11-05-2020;07 - 08;0;0;0;0;0;25,3;50,6;0;0;0;0;0;;;0;0;0;19;0;0;0;11,5;0;30;0;0;;;;;0;0;;;;;0;2,5;0;0;;;0;20,9;30,2;0;;;;;0;0;;
11-05-2020;08 - 09;13,3;0;0;0;12,9;0;0;99,8;0;0;0;0;;;0;0;0;47,4;44,8;0;0;0;0;21,7;0;1;;;;;0;0;;;;;16;0;0;0;;;0;4,9;16;0;;;;;0;0;;
11-05-2020;09 - 10;111;0;0;0;111,1;0;0;213,6;0;0;0;0;;;0;0;0;20;0;0;0;12,2;19,1;0;0;0;;;;;30;0;;;;;72,6;0;0;0;;;64,9;0;0;56,8;;;;;0;0;;
11-05-2020;10 - 11;0;0;0;0;0;0;0;128,3;0;0;0;0;;;0;0;0;190;12,8;0;0;0;0;58;0;0;;;;;0;0;;;;;169,9;0;0;0;;;180,2;0;0;165,6;;;;;0;0;;
11-05-2020;11 - 12;0;0;0;0;19,8;0;0;208,2;0;0;0;0;;;0;0;0;70,1;33,9;0;0;0;0;45,4;0;0;;;;;55;0;;;;;13,7;0;0;0;;;22,5;0;0;4,3;;;;;0;0;;
11-05-2020;12 - 13;112,6;0;0;0;123,4;0;0;234,1;0;0;0;0;;;0;0;0;23,8;3;0;0,9;0;29,9;0;0;147,4;;;;;50;0;;;;;18;0;0;0;;;18,5;0;0;0;;;;;0;0;;
11-05-2020;13 - 14;0;0;0;0;0;2;0;80,7;0;0;0;0;;;0;0;0;32,9;4,8;0;7,5;0;0;89;0;0;;;;;32,3;0;;;;;178,6;0;0;0;;;189,5;0;0;168,5;;;;;0;0;;
11-05-2020;14 - 15;0;0;0;0;0;2;0;17,1;0;0;0;0;;;1,4;0;0;36,9;74,6;0;11,9;0;0;112,4;0;450;;;;;35,7;0;;;;;218,7;0;2,1;0;;;219,5;0;0;217,9;;;;;0;0;;
11-05-2020;15 - 16;190,9;0;166,2;0;161,7;0;118,5;0;0;0;0;0;;;0;0;0;9,4;10;0;15;0;127,6;0;0;88,1;;;;;136,2;0;;;;;131,8;0;0;0;;;148,3;0;0;153,7;;;;;0;0;;
11-05-2020;16 - 17;139,8;0;0,1;0;134,8;0;0;40,1;0;0;0;0;;;0;88,1;17;0;181,9;0;0;4;168,1;0;10;0;;;;;17,5;0;;;;;56;0;0;0;;;17,7;0;0;31,7;;;;;0;0;;
11-05-2020;17 - 18;141,6;0;0;39;142,6;0;0;115,1;0;0;0;0;;;4;0;0;5;20;0;35;0;134;0;0;41,7;;;;;30;0;;;;;1,1;0;58,1;0;;;23,4;0;0;33,9;;;;;0;0;;
11-05-2020;18 - 19;90,4;0;0;0;96,7;0;0;211;0;0;162,3;0;;;0;0;0;10;5;0;0;0;0;190,8;0;0;;;;;0;0;;;;;10,9;0;0;0;;;43;0;0;47,5;;;;;0;0;;
11-05-2020;19 - 20;18,2;0;0;0;38,5;0;0;164,7;0;0;164,8;0;;;0;0;0;2;0;0;13,7;0;0;281,6;0;0;;;;;13;0;;;;;0;0;0;0;;;38,6;0;0;40,3;;;;;0;0;;
11-05-2020;20 - 21;0;0;0;0;8,8;0;0;212;0;0;258,8;0;;;0;0;0,5;0;0;0;0;0;0;133,6;0;0;;;;;13;0;;;;;0;0;0;0;;;33,5;0;0;25,8;;;;;0;0;;
11-05-2020;21 - 22;0;0;0;1,6;63,7;0;0;112,5;0;0;130,6;0;;;0;0;0;0;0;0;0;0;0;35,9;0;0;;;;;13;0;;;;;105,9;0;0;0;;;95,9;0;0;131,7;;;;;34,4;0;;
11-05-2020;22 - 23;0;0;0;0;153,7;0;0;142,4;0;0;0;0;;;0;0;0;16;10;0;15,4;0;0;54,6;0;0;;;;;6;0;;;;;0;97,9;0;0;;;0;47,9;62,2;0;;;;;0;0;;
11-05-2020;23 - 00;0;0;0;22,8;30,7;0;0;32,8;0;0;0;0;;;0;4,1;0,3;0;8,2;0;22;0;30,8;0;0;75,9;;;;;13;0;;;;;0;143,5;0;0;;;0;99,8;110,6;0;;;;;0;0;;
12-05-2020;00 - 01;0;0;74,5;0;115,2;0;36,4;0;0;0;66,2;0;;;0;100;0;11,6;0;0;0;0;0;22;33,6;0;;;;;0;0;;;;;0;163,8;0;0;;;0;139,8;131;0;;;;;0;0;;
12-05-2020;01 - 02;0;0;84,4;0;10;0;197,7;0;0;22,6;0;118,5;;;0;3,4;0;17,6;12;0;0;0;0;75,4;87,5;0;;;;;20,6;0;;;;;0;33,3;0;0;;;0;6;0,7;0;;;;;0;0;;
12-05-2020;02 - 03;0;0;25,2;0;10,7;0;229,9;0;5,7;0;0;160,7;;;0;30;0;13;0;0;9,5;0;0;110;89,9;0;;;;;0;16,8;;;;;0;33,4;0;0;;;0;2;0;0;;;;;0;0;;
12-05-2020;03 - 04;0;0;1,1;0;10;0;162,5;0;26,7;0;0;115,3;;;0;44,2;0;8,5;0;1;15;0;0;153,6;93,7;0;;;;;0;15,2;;;;;0;36,4;0;0;;;0;2;2,2;0;;;;;0;0;;
12-05-2020;04 - 05;0;0;55,3;0;262;0;111,1;0;82,3;0;0;140,1;;;0;125;0;9;0;11,4;0;59,8;0;178;41,6;0;;;;;0;21,5;;;;;0;29,9;0;0;;;0,4;0;0,1;0;;;;;0;0;;
12-05-2020;05 - 06;0;0;272,9;0;0,6;0;333,6;0;0;0;0;0;;;0;0;0;0,8;0;0;0;110;0;162,5;0;0;;;;;70;0;;;;;0;7;0;0;;;0;0,1;0,5;0;;;;;0;0;;
12-05-2020;06 - 07;0;0;0;0;20,5;0;0;62,7;0;0;0;0;;;0;0;1,6;0;0;0;0;99,1;0;271,2;0;0;;;;;0;0;;;;;42,9;0;0;0;;;47,2;0;0;43,3;;;;;0;0;;
12-05-2020;07 - 08;0;20,4;0;0;0;9,8;0;17;0;0;0;0;;;0;0;0;0;0;15;0;70;0;67,1;0;0;;;;;9,9;0;;;;;25,8;0;0;20,5;;;22,9;0;0;19;;;;;0;0;;
12-05-2020;08 - 09;0;12,7;0;0;0;1,1;13,3;0;0;0;0;0;;;0;0;0;0;0;0;0;0;0;97,4;0;0;;;;;70,5;0;;;;;107;0;0;0;;;100,3;0;0;100;;;;;0;0;;
12-05-2020;09 - 10;0;0;0;0;12,2;0;0;144,5;0;0;0;0;;;0;0;0;1,6;10;0;0;0;0;140,3;0;0;;;;;64;0;;;;;80,7;0;0;0;;;64,6;0;0;68,4;;;;;0;0;;
12-05-2020;10 - 11;0;0;0;29;11,5;0;0;76,5;0;0;0;0;;;0;0;0;4,4;0;0;0;0;0;272,8;0;0;;;;;31,3;0;;;;;43,4;0;0;0;;;31,1;0;0;37,7;;;;;0;0;;
12-05-2020;11 - 12;0;0;0;64,1;37,2;0;0;61,9;0;0;0;0;;;59;0;0;19,7;45;0;0;61;40;0;0;11,7;;;;;0;15,8;;;;;25,9;0;0;0;;;41,9;0;0;48,5;;;;;0;0;;
12-05-2020;12 - 13;0;0;80,9;0;19;0;45,6;0;0;0;0;0;;;35,1;0;0;9,3;0;11,4;0;10,5;0;12,5;228,5;0;;;;;39,8;0;;;;;92,9;0;0;0;;;113,8;0;0;119,5;;;;;0;0;;
12-05-2020;13 - 14;0;0;0;67;0;13,5;0;10,9;0;0;0;0;;;40,7;0;0;15,9;0;0;0;71,5;0;35;277,7;0;;;;;0;47,2;;;;;112,7;0;0;0;;;134,6;0;0;140,3;;;;;0;0;;
12-05-2020;14 - 15;0;0;16,1;0;0;28,5;154,2;0;0;0;0;0;;;45;0;0;9;0;0;10,8;0;25;0;125,5;0;;;;;29,2;0;;;;;45,6;0;0;0;;;45,9;0;0;47,2;;;;;0;0;;
12-05-2020;15 - 16;0;0;14,9;0;0;40,6;238,8;0;0;0;0;0;;;45;0;8,9;0;0;0;11,8;0;0;93,4;119,7;0;;;;;36;0;;;;;16,8;0;0;0;;;20,4;0;0;26,4;;;;;0;0;;
12-05-2020;16 - 17;0;0;146,5;0;0;15,5;306,9;0;0;0;0;0;;;47,9;0;0;25,1;0;0;5;0;0;53,5;212,7;0;;;;;28;0;;;;;22,2;0;0;0;;;0;23,4;13,5;0;;;;;0;0;;
12-05-2020;17 - 18;0;0;215,7;0;0;6,3;296,6;0;0;0;0;0;;;0;0;0;17,2;0;0;0;7,5;0;41,9;218,2;0;;;;;61;0;;;;;38;0;0;0;;;0;3,7;0;7;;;;;0;0;;
12-05-2020;18 - 19;0;0;0;0;9,6;0;5,7;0;0;0;0;0;;;0;0;26,6;0;137,4;0;0;31,4;0;60;427,2;0;;;;;4,6;0;;;;;65,8;0;0;0;;;7,3;0;0;20;;;;;0;0;;
12-05-2020;19 - 20;0;0;0;0;12,8;0;27,7;0;0;0;0;0;;;0;0;0;40,9;140;0;0;0;0;92,3;411,2;0;;;;;0;0;;;;;65,6;0;0;0;;;7,3;0;0;20;;;;;0;0;;
12-05-2020;20 - 21;0;0;138,1;0;24,5;0;446,8;0;0;0;0;21,6;;;0;0;0,9;0;0;0;0;0;0;61;230,9;0;;;;;50;0;;;;;73;0;0;0;;;0;0,2;0;18,1;;;;;0;0;;
12-05-2020;21 - 22;0;0;78,9;0;0;13,1;345,6;0;0;0;0;0;;;0;0;73,9;0;29,1;0;0;0;0;135;263,4;0;;;;;40,9;0;;;;;60;0;0;0;;;0;0,5;0;16,8;;;;;0;0;;
