Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 25-04-2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4
02-06-2015;08 - 09;0;67,9;0;48,5;0;67,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;0;0;0;0;0;0;5;0;0;0;0;0;0;12;0;50;0;0;0;0;0;0;0;0;;;;
02-06-2015;09 - 10;0;545,1;0;202,6;0;526,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;755,1;0;0;0;0;0;0;0;30,1;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;8;;;;
02-06-2015;10 - 11;0;592;0;206,3;0;591;0;0;0;0;0;0;0;90;0;0;5;0;0;0;5;0;0;997;0;445;0;0;0;0;0;15,9;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;11;;;;
02-06-2015;11 - 12;0;386,5;0;221,5;0;478,1;0;0;0;0;0;0;0;142,3;0;0;0;0;0;0;0;0;0;698;0;473;0;0;0;0;0;70,5;11;0;0;300;0,2;0;0;0;0;0;0;0;0;0,2;0;38;;;;
02-06-2015;12 - 13;0;78;0;132,1;0;155,7;0;0;0;0;0;0;0;133;0;102,6;0;0;0;0;5;0;0;98;0;463;0;0;0;0;0;13,8;0;76;0;300;5,9;0;0;0;0;0;0;0;0;0,9;0;1;;;;
02-06-2015;13 - 14;173,9;0;0;55,9;62,1;0;0;0;0;0;0;0;0;213,6;0;213,6;0;0;0;0;0;0;0;0;0;292,6;0;0;0;0;0;9,9;0;79;0;79;8;0;0;0;0;0;0;0;0;1;0;0;;;;
02-06-2015;14 - 15;209,9;0;0;87,7;127,9;0;0;0;0;0;0;0;0;224,9;0;224,9;0;0;0;0;0;0;0;0;0;317,9;0;0;0;0;0;0,4;0;73;0;73;7,6;0;0;15;0;0;0;0;0;0,6;0;61;;;;
02-06-2015;15 - 16;240,7;0;0;56;161,2;0;0;0;0;0;0;0;0;305;0;305;0;0;0;0;0;0;0;0;0;388;0;0;0;0;9;0;0;73;0;73;5;0;0;0;0;0;0;0,4;0;0;0;101;;;;
02-06-2015;16 - 17;354,9;0;0;47,6;351,2;0;0;0;0;0;0;0;0;472,2;0;472,2;0;0;0;0;0;0;0;0;0;662,9;0;0;0;0;11,1;0;0;73;0;173;11;0;0;31,6;0;0;0;1,2;0;0;0;72;;;;
02-06-2015;17 - 18;231,2;0;0;37,2;228,2;0;0;0;0;0;0;0;0;294,7;0;294,7;0;0;0;0;0;0;0;0;0;367,7;0;0;0;0;22,9;0;0;73;0;73;1;0;0;0;0;0;0;2,2;0;0;0;96;;;;
02-06-2015;18 - 19;0;1;14,4;0;0;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30,5;0;0;0;0;0;0;29,6;0;0;0;0;0;1;0;0;6,7;0;0;0;2,2;0;0;0;0;;;;
02-06-2015;19 - 20;76,3;0;77;0;74,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,3;0;0;0;0;0;0;42,5;0;0;0;0;0;2,5;0;0;61,2;0;0;0;2;0;0;0;0;;;;
02-06-2015;20 - 21;104;0;112,2;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,4;0;0;0;0;0;5,7;0;0;17;0;0;0;0;0;2,2;0;50;;;;
02-06-2015;21 - 22;149,4;0;195,4;0;149,1;0;0;0;0;0;0;0;0;34,1;0;34,1;0;0;0;0;0;0;0;0;0;34,1;0;0;0;0;91,3;0;0;0;0;0;3,7;0;0;69,3;0;0;0;0;0;0,1;0;55;;;;
02-06-2015;22 - 23;144,9;0;185;0;144,7;0;0;0;4,9;0;0;0;0;33,4;0;15,5;0;10;0;0;0;0;0;0;0;33,4;0;0;0;0;92,6;0;0;10;0;0;12,3;0;0;78,1;0;0;0;0;0;0;0;0;;;;
02-06-2015;23 - 00;0;5,1;30,5;0;0;5;1,5;0;83,8;0;0;4,5;0;25,6;0;25,6;0;25;0;0;0;0;0;0;0;50,6;0;0;0;0;0;46,2;0;0;56;0;11,8;0;10,3;0;0;0;0;0;0;0;0;0;;;;
03-06-2015;00 - 01;12,9;0;147,9;0;32,9;0;5;0;2,1;0;0;10;0;0;0;0;0;17,1;5;0;0;0;0;0;0;5;0;0;0;0;0;2,1;0;0;0;0;0;0;0;2,5;0;0;0;0;0;0;0;0;;;;
03-06-2015;01 - 02;5;0;46;0;25;0;5;0;4;0;0;25;0;0;0;0;0;20;0;0;0;10;0;0;0;5;0;0;0;0;0;4;0;0;0;0;0;0;4,7;0;0;0;0;0;0;0;36;0;;;;
03-06-2015;02 - 03;0;31,7;6,2;0;0;31,7;0;0;15;0;0;0;0;0;5;0;0;12,5;0;0;0;10;0;92,2;0;0;0;0;0;0;0;20,7;5;0;5;0;0;0;0;29,6;0;0;0;0;0;0;36;0;;;;
03-06-2015;03 - 04;12,8;0;0;13,2;29,5;0;0;41;35,6;0;0;6;0;0;0;0;0;25;0;0;0;15;0;30;41;0;0;0;0;0;0;44,7;0;0;0;0;0;0;27,2;0;0;41;0;0;0;0;32;0;;;;
03-06-2015;04 - 05;4,6;0;0;44,3;15,7;0;0,1;0;0;0;0;121;0;0;9,9;0;0;5;0;0;0;0;0;131,5;0;0,1;0;0;0;0;0;10,2;9,9;0;9,9;0;0;0;0;56,1;0;0;0;0;0;0;0;0;;;;
03-06-2015;05 - 06;0;3,8;4,3;0;0;7,6;0;0;0;0,8;0;10,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;;;;
03-06-2015;06 - 07;23,2;0;24,6;0;19,1;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;5;0;0;0;0;0;0;0;0;44,7;0;0;0;0;0;0,3;0;0;13,2;0;0;0;0;0;0,3;0;0;;;;
03-06-2015;07 - 08;8,1;0;10,3;0;3,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;8,1;0;0;13,2;0;0;0;0;0;1,1;57;0;;;;
03-06-2015;08 - 09;82,2;0;0;2,9;77,9;0;0;0;0;0;0;0;0;82,2;0;82,2;0;0;0;0;0;0;0;0;0;82,2;0;0;0;0;0;2,9;0;0;0;0;21,3;0;0;0;0;0;5;0;0;15,3;0;37;;;;
03-06-2015;09 - 10;0;0;0;2,1;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0,8;0;0;0;0;13;0;0;0;0;0;1,7;0;0;8;28;0;;;;
03-06-2015;10 - 11;0;0;0;0,9;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0,9;0;0;0;0;0;51;0;0;0;0;0;45;0;0;45;58;0;;;;
03-06-2015;11 - 12;0;0;0;1,1;0;1,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;1,4;0;0;5;0;5;32;0;0;0;0;0;25;0;0;25;118;0;;;;
03-06-2015;12 - 13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;7;0;0;0;0;0;0;0;0;0;56;0;;;;
03-06-2015;13 - 14;14,4;0;0;0,3;13,1;0;0;0;0;0;0;0;0;14,4;0;14,4;0;0;0;0;0;0;0;0;0;14,4;0;0;0;0;51,2;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;;;;
03-06-2015;14 - 15;157,2;0;0;32,8;157,2;0;0;0;0;0;0;0;0;187,2;0;187,2;0;0;0;0;10;0;0;20;0;177,2;0;0;0;0;22,7;0;0;0;0;100;0;26;0;20;0;0;0;0;0;0;0;0;;;;
03-06-2015;15 - 16;30;0;0;7,1;28,8;0;0;0;0;0;0;0;0;70;0;70;26,4;0;0;0;10;0;0;0;0;70;0;0;0;0;30;0;0;0;0;100;75;0;0;20;0;0;66;0;0;66;0;0;;;;
03-06-2015;16 - 17;30;0;68;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40,3;0;0;0;0;100;0;0;0;20;0;0;0;0;0;0;0;0;;;;
03-06-2015;17 - 18;0;0;19,3;0;8,3;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1,7;0;0;0;100;0;0;0;0;0;0;0;0;0;0;45;0;;;;
03-06-2015;18 - 19;0;0;0;1,2;0;6,9;0;0;11,3;0;0;0;0;36,5;0;36,5;0;0;0;0;0;25,1;0;0;0;36,5;0;0;0;0;3;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;29;0;;;;
03-06-2015;19 - 20;0;0;1,1;0;0;2,9;0;0;0;0;0;0;0;33,6;0;33,6;0;0;0;0;0;30,2;0;0;0;33,6;0;0;0;0;0;9,9;0;0;0;100;0;0;0;0;0;0;0;0;0;0;5;0;;;;
03-06-2015;20 - 21;3,4;0;0;32,6;0;0,3;0;0;21,9;0;0;0;0;41,8;0;41,8;0;0;0;0;0;21,6;0;0;0;41,8;0;0;0;0;0;41,4;0;0;0;100;0;7;0;3,4;0;0;0;0;0;0;5;0;;;;
03-06-2015;21 - 22;60,2;0;0;224,9;54,6;0;0;129,6;154,7;0;0;60,2;0;0;0;0;0;0;0;0;0;29,6;0;0;0;0;0;0;0;0;0;175,1;0;0;0;100;0;7;0;60,2;0;0;0;0;0;0;5;0;;;;
03-06-2015;22 - 23;47,6;0;0;328,2;37,2;0;0;82;376,5;0;0;0;0;5;0;197;15;0;0;0;0;34,5;0;0;0;0;0;0;0;0;0;353,7;0;192;0;100;0;0;0;27,7;0;0;0;0;0;0;5;0;;;;
03-06-2015;23 - 00;0;15,3;0;270,8;0;56;0;86,3;400,7;0;0;0,4;0;20;0;81;0;11;0;0;0;68;0;0;0;0;0;0;0;0;0;378,1;0;61;0;1;0;0;0;0;0;0;0;0;0;0;5;0;;;;
04-06-2015;00 - 01;0;33,5;17,4;0;0;37,4;20;0;10;0;0;0;0;0;28;0;0;48;0;0;0;0;0;0;0;20;0;0;0;0;0;21,4;28;0;0;0;0;0;33,5;0;0;0;0,2;0;0;0;0;0;;;;
04-06-2015;01 - 02;4;0;53;0;0;0;20;0;2;0;0;0;0;0;33;0;0;53;0;0;0;0;0;0;0;20;0;0;0;0;0;11,4;33;0;0;0;0;0;0;4;0;0;0;0,5;0;0;0;0;;;;
04-06-2015;02 - 03;0;16,4;30,4;0;0;20;20;0;0;0;1;0;0;0;25;0;0;45;0;0;0;0;0;0;0;20;0;0;0;0;0;0;25;0;0;0;0;0;16,4;0;0;0;0;0;0;0;0;0;;;;
04-06-2015;03 - 04;4,1;0;57,9;0;0;0;20;0;0;0;5,9;0;0;0;32;0;0;52;0;0;0;0;0;0;0;20;0;0;0;0;0;3,6;32;0;0;0;0;3;0;4,1;0;0;0;0;0;0;0;0;;;;
04-06-2015;04 - 05;0;1,9;0;23;0;5,5;17,8;0;0;0;0;44,4;0;0;2,2;0;0;20;0;0;0;0;0;0;0;17,8;0;0;0;0;0;8,9;2,2;0;2,2;0;0;4;0;14,1;0;0;0;0;0;0;0;0;;;;
04-06-2015;05 - 06;0;57,1;0;74,6;0;59,9;3,5;0;44;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;3,5;0;0;0;0;0;61,3;0;8;0;8;3,2;0;11,4;0;0;0;3,2;0;0;3,2;0;0;;;;
04-06-2015;06 - 07;0;40;0;1,6;0;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;32,2;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;;;;
04-06-2015;07 - 08;0;0;0;3,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;27,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;;;;
04-06-2015;08 - 09;0;78,6;0;0;0;34,1;16;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;62,6;0;0;0;0;0;0;0;16,1;0;0;0;0;78;0;16;0;0;0;74,6;0;0;78;0;0;;;;
04-06-2015;09 - 10;0;246,9;0;0;0;248;21,9;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;276,1;0;0;0;0;0;0;0;9,6;0;0;0;0;54;0;0;18,1;0;0;50,7;0;0;54;0;0;;;;
04-06-2015;10 - 11;3;0;0;9,9;0;0;149,6;0;0;0;0;15;0;0;0;88;0;0;0;0;0;0;133,5;0;0;0;0;0;0;0;0;29,6;0;0;0;0;0;0;215,3;0;0;0;0;2,4;0;0;75;0;;;;
04-06-2015;11 - 12;0;0;81,2;0;0;0;336;0;0;0;0;15;0;0;0;88;0;0;0;0;0;0;141,9;0;0;0;0;0;0;0;0;17,6;0;0;0;0;0;0;221,7;0;0;0;0;1,3;0;0;75;0;;;;
04-06-2015;12 - 13;4;0;128,9;0;0;26;409,6;0;0;0;0;0;0;0;0;88;0;0;0;0;0;0;298,9;0;0;0;0;0;0;0;0;4,6;0;0;0;0;0;0;306;0;0;0;0;0;0;0;40;0;;;;
04-06-2015;13 - 14;260,2;0;180;0;210,2;0;327,1;0;0;0;0;71;0;0;0;88;0;0;0;0;0;0;574,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;325,1;0;0;0;0;0;0;0;0;0;;;;
04-06-2015;14 - 15;567;0;177;0;537;0;0;0;0;0;0;70,4;0;10;0;98;0;0;0;0;0;0;655,9;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;80;0;0;0;0;0;0;0;0;0;;;;
04-06-2015;15 - 16;151,1;0;87,1;0;121,1;0;240;0;0;0;0;96;0;16;0;104;0;0;0;0;0;0;191,1;0;0;0;0;0;0;0;0;0;0;0;0;47;6;0;51,1;0;0;0;0;0;0;0;2;0;;;;
04-06-2015;16 - 17;30;0;2,6;0;0;0;0;0;0;0;0;39;0;0;10;0;0;0;0;0;0;0;24,1;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;0;0;0;0;0;0;0;0;2;0;;;;
04-06-2015;17 - 18;0;0;0;10;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,1;0;0;0;0;0,9;0;0;0;491;;;;
04-06-2015;18 - 19;0;0;29;0;0;0;0;0;0;0;0;42,8;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;0;0;0;91,3;0;0;0;0;0,8;0;0;0;28;;;;
04-06-2015;19 - 20;0;0;18;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;1,3;0;0;0;0;;;;
04-06-2015;20 - 21;0;0;38,2;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;;;;
04-06-2015;21 - 22;0;40,4;35;0;0;0;0;0;3;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
04-06-2015;22 - 23;0;0,2;45,8;0;0;0;36,3;0;0;0;0;10;0;0;0;4,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
04-06-2015;23 - 00;0;0,3;88,3;0;0;0;0;0;8;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46,5;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;;;;
05-06-2015;00 - 01;0;0;21,5;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6,6;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;;;;
05-06-2015;01 - 02;20;0;8,7;0;20;0;0;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5,7;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;;;;
05-06-2015;02 - 03;2;0;0;4;2;0;0;0;0;0;0;27,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10,8;0;0;0;0;0;0;4;39,8;0;0;0;0;0;0;0;0;40;;;;
05-06-2015;03 - 04;0;26;25,8;0;0;26;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,7;0;0;0;0;0;0;5;26;0;0;0;0;0;0;0;50,1;0;;;;
05-06-2015;04 - 05;0;21;8,4;0;0;21;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,2;0;0;0;0;0;5;51;0;0;0;0;0;0;0;50,1;0;;;;
05-06-2015;05 - 06;0;50;15,1;0;0;50;0;0;0;0;40,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,2;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;39;;;;
05-06-2015;06 - 07;0;0;0;60,8;0;0;0;20;54,4;0;0;105,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;303;0;;;;
05-06-2015;07 - 08;0;0;47,9;0;0;0;10,6;0;0;50;0;13,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314;0;;;;
05-06-2015;08 - 09;0;0;32,9;0;0;0;0;0;0;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;;;;
05-06-2015;09 - 10;0;0;0;0,2;0;0;0;0;0;0;0;55,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;99;0;;;;
05-06-2015;10 - 11;0;0;0;0;0;0;0;0;0;0;0;83,2;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;50;0;0;0;0;0;3,1;0;0;0;0;0;0;0;0;0;4;;;;
05-06-2015;11 - 12;40;0;0;25,8;0;0;0;0;0;0;0;69,5;0;0;0;0;0;0;0;0;0;0;110;0;0;0;0;0;0;0;0;50;0;0;0;0;0;31,9;0;0;0;0;0;0;0;0;0;0;;;;
05-06-2015;12 - 13;20;0;20;0;0;0;0;0;0;0;0;74,4;0;0;0;0;0;0;0;0;0;0;86;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5;;;;
05-06-2015;13 - 14;0;93,9;10,4;0;0;0;0;0;0;0;0;73,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;15;0;0;0;0;0;0;0;0;0;0;0;0;0;196,5;0;;;;
05-06-2015;14 - 15;0;6,8;42,6;0;0;0;0;0;0;0;0;52,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;;;;
05-06-2015;15 - 16;61;0;59;0;61;0;0;16;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;163;0;;;;
05-06-2015;16 - 17;44,5;0;57,3;0;44,5;0;0;44,5;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
05-06-2015;17 - 18;0;0;55,5;0;0;0;0;0;0;0;0;33,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
05-06-2015;18 - 19;0,5;0;54;0;0;0;0;0;0;0;0;46,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;;;;
05-06-2015;19 - 20;1,1;0;99,1;0;0;0;0;0;19;0;0;55,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;;;;
05-06-2015;20 - 21;210,9;0;73,4;0;208,8;0;0;0;0;0;10,3;0;0;3,8;0;3,8;0;5;0;0;0;0;0;0;0;3,8;0;0;0;0;0;8,9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;;;;
05-06-2015;21 - 22;15,3;0;3;0;13,6;0;0;0,1;0;1,9;0;1,7;0;3,7;0;3,7;0;9;0;0;0;0;0;0;16,3;0;0;0;0;0;0;12,4;0;0;20;0;0;0;0;8,2;0;0;0;0;0;0;1;0;;;;
05-06-2015;22 - 23;158,2;0;75,1;0;157,2;0;0;0;42,3;0;0;3;0;30,3;0;30,3;0;25;0;0;0;0;0;0;0;10,3;0;0;0;0;0;65;0;0;20;0;0;0;0;147,7;0;0;0;0;0;0;0;134;;;;
05-06-2015;23 - 00;170,8;0;0;2,4;146,9;0;0;0;109;0;0;47;0;38,9;0;38,9;0;27;0;0;0;0;0;0;0;18,9;0;0;0;0;0;138;0;0;20;0;0;16;0;155,1;0;0;0;0;0;0;0;250;;;;
06-06-2015;00 - 01;63,3;0;165;0;58;0;0;49;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;0;0;0;0;0;68,9;0;0;0;49;0;0;0;0;63,3;0;0;0;0;0;0;0;0;;;;
06-06-2015;01 - 02;0;121,3;0;121,5;0;121,3;0;142,7;373;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;49;0;0;0;0;0;0;274,3;0;0;49;0;0;0;121,3;0;0;0;0;0;0;0;0;0;;;;
06-06-2015;02 - 03;0;223,8;0;126,4;0;224;0;49;325;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;49;0;0;0;0;0;0;222,2;0;0;49;0;0;0;223,8;0;0;0;0;0;0;0;0;0;;;;
06-06-2015;03 - 04;0;327,1;0;225,1;0;327,5;0;60;427,7;0;11,3;0;0;0;0;0;0;40;0;0;0;0;0;149;60;0;0;0;0;0;0;322,8;0;0;60;0;0;0;178,1;0;0;0;0;0;0;0;0;21;;;;
06-06-2015;04 - 05;0;187;0;139,2;0;187;0;144;351;0;0;0;0;0;0;0;0;40;0;0;0;0;0;50;144;0;0;0;0;0;0;246,6;0;0;60;0;0;5;137;0;0;84;0;0;0;0;0;13;;;;
06-06-2015;05 - 06;0;195,7;0;222,5;0;195,7;0;203,3;434;0;0;20;0;0;0;0;0;40;0;0;0;0;0;134,7;203,3;0;0;0;0;0;0;331;0;0;60;0;0;0;120;0;0;143,3;0;0;0;0;0;12,7;;;;
06-06-2015;06 - 07;0;244,4;0;317,3;0;293;0;180,3;540;0;0;12;0;0;0;0;0;80;0;0;0;0;0;260,4;38,3;0;0;40;0;0;0;472,6;0;0;9;0;0;0;0;16;0;29,3;0;0;0;0;0;12,7;;;;
06-06-2015;07 - 08;0;108,4;0;350,9;0;111,2;0;397;529,4;0;0;0;0;0;0;0;0;45;0;0;0;0;0;345,4;60;0;0;0;0;0;0;462;0;0;10;0;0;0;0;0;0;50;0;0;0;0;0;13;;;;
06-06-2015;08 - 09;0;200,4;0;403,5;0;203,9;0;458,9;576,5;0;117,8;0;10;0;0;0;0;48;0;0;0;3;0;421,4;10;0;0;0;0;0;0;508;0;10;0;0;0;0;0;221;0;0;0;0;0;0;2;0;;;;
06-06-2015;09 - 10;0;153,3;128,4;0;0;189,7;0;348,9;165,3;0;561,9;0;10;0;0;0;0;54,9;0;0;0;0,1;0;153,3;10;0;0;4,9;0;0;39;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;33;0;;;;
06-06-2015;10 - 11;0;0;303,2;0;0;3,3;0;435,2;45,4;0;724,7;0;10;0;0;0;0;55;0;0;0;0;0;0;10;0;0;5;0;0;160,2;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;
06-06-2015;11 - 12;0;120,4;147,8;0;0;125,8;0;441,4;158,6;0;623,9;0;0;0;0;0;0;44,8;0;0;0;3;0;105,5;10;0;0;0;0;0;41,4;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;2;;;;
06-06-2015;12 - 13;0;458;0;138,3;0;458;0;370;364,3;0;499,8;0;0;0;0;0;0;40;0;0;0;0;0;458;10;0;0;0;0;0;0;203,3;0;0;10;0;0;20;0;0;0;0;0;0;0;0;0;3;;;;
06-06-2015;13 - 14;0;477,8;0;494,5;0;486,6;0;260;708,6;0;111,9;0;0;0;0;0;10;0;0;0;0;0;0;477,8;10;0;0;0;0;0;0;549,3;0;0;10;0;0;20;0;0;0;0;0;0;0;0;0;0;;;;
06-06-2015;14 - 15;0;505,4;0;425;0;505,4;0;160;708,8;0;91,8;0;0;0;0;0;10;0;0;0;0;0;0;555,4;10;0;0;0;0;0;0;508,8;0;0;10;0;0;20;0;0;0;0;0;0;0;0;0;0;;;;
06-06-2015;15 - 16;0;283,9;0;411,1;0;283,9;0;160;681,1;0;0;0;0;0;0;0;10;0;0;0;0;0;0;444,9;10;0;0;0;0;0;0;521,1;0;0;10;0;0;29;0;0;0;0;0;0;0;0;0;0;;;;
06-06-2015;16 - 17;0;0;0;269,4;0;0;0;230;594,3;0;0;0;0;0;0;0;10;0;0;0;0;10;0;40;10;0;0;0;0;0;0;420,8;0;0;10;0;2;0;0;0;0;0;0;0,4;0;0;0;30;;;;
06-06-2015;17 - 18;0;0;0;240,3;0;0;0;158,1;601,2;0;0;42,2;0;0;0;0;3;0;0;0;0;10;0;142;10;0;0;0;0;0;0;401,2;0;0;10;0;0;58;0;0;0;0;0;0,4;0;0;0;0;;;;
06-06-2015;18 - 19;0;0;0;314,1;0;7,1;0;163;627,3;0;0;0;0;0;0;0;6;0;0;0;0;9;0;147;28;0;0;0;0;0;0;457,9;0;0;28;0;0;137,5;0;0;0;0;2,3;0;0;0;0;0;;;;
06-06-2015;19 - 20;0;0;0;162,3;0;0;0;40;430,3;0;0;0;0;0;0;0;0;12;0;0;0;6;0;195,5;10;0;0;0;0;0;0;230,3;0;0;10;0;0;87,9;0;0;0;0;3;0;0;3;0;0;;;;
06-06-2015;20 - 21;0;0;0;300,2;0;12,7;0;171;648,6;0;0,1;0;0;0;0;0;0;25;0;0;0;4;0;164,4;10;0;0;0;0;0;0;459,7;0;0;10;0;0;111,2;0;0;0;0;0;0;0;0;0;0;;;;
