Elbas Flow in MWh/h;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data was last updated 01-01-2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Hours;SE4 > DK2;DK2 > SE4;SE2 > SE3;SE3 > SE2;SE3 > SE4;SE4 > SE3;SE3 > DK1;DK1 > SE3;SE1 > FI;FI > SE1;SE3 > FI;FI > SE3;NO1 > NO2;NO2 > NO1;SE3 > NO1;NO1 > SE3;SE2 > NO3;NO3 > SE2;SE1 > NO4;NO4 > SE1;SE2 > NO4;NO4 > SE2;DK2 > 50HZ;50HZ > DK2;NO2 > DK1;DK1 > NO2;NO3 > NO4;NO4 > NO3;NO1 > NO3;NO3 > NO1;SE1 > SE2;SE2 > SE1;NO1 > NO5;NO5 > NO1;NO5 > NO2;NO2 > NO5;EE > FI;FI > EE;DK1 > DK2;DK2 > DK1;NO2 > NL;NL > NO2;LT > LV;LV > LT;EE > LV;LV > EE;BE > NL;NL > BE;FI > FRE;FRE > FI;SE4 > LT;LT > SE4;NO3 > NO5;NO5 > NO3
15-09-2018;18 - 19;0;6;121,4;0;0;0;;;0;5;33,8;0;;;95,6;0;0;11,5;0;0;;;;;134,6;0;;;;;72,2;0;;;;;0;6,3;36,5;0;;;0;3,1;0;0;;;;;;;;
15-09-2018;19 - 20;0;0;115,3;0;0;0;;;0;0;98,8;0;;;0;0;0;10;0;0;;;;;0;0;;;;;62;0;;;;;0;8,1;35;0;;;0;6,3;0;0;;;;;;;;
15-09-2018;20 - 21;0;4;13,5;0;0;0;;;60,8;0;0;0;;;0;0;0;0;0;8;;;;;0;0;;;;;8,2;0;;;;;0;5,6;45,4;0;;;0;0;0;0;;;;;;;;
15-09-2018;21 - 22;0;2;38,1;0;18,1;0;;;102,9;0;7;0;;;0;0;0;0;0;20;;;;;0;0;;;;;8,2;0;;;;;0;11,5;22;0;;;0;0;0;0;;;;;;;;
15-09-2018;22 - 23;0;0;15;0;0;0;;;37,7;0;43;0;;;0;0;0;0;0;0;;;;;0;0;;;;;0;4,7;;;;;0,1;0;0;50;;;13;0;0;5,7;;;;;;;;
15-09-2018;23 - 00;0;13,4;22,1;0;0;13,4;;;85,6;0;22;0;;;0;0;0;0;0;10;;;;;0;0;;;;;0;22,1;;;;;0;2,8;2,4;0;;;0;0;2;0;;;;;;;;
16-09-2018;00 - 01;0;7;0;7,3;0;3;;;0;36,2;0;0;;;2,2;0;4,5;0;0;0;50;0;;;0;0;;;;;31,2;0;;;;;2,1;0;0;0;;;0;0;0;2,2;;;;;;;;
16-09-2018;01 - 02;14,9;0;164,4;0;14,9;0;;;0;9,9;0;73,4;;;259,9;0;0;0;0;0;0;0;;;0;2,5;;;;;15;0;;;;;0;1,2;0;22,4;;;0;0;1,5;0;;;;;;;;
16-09-2018;02 - 03;20,9;0;182;0;20,9;0;;;54;0;0;142;;;343,1;0;0;0;0;0;0;0;;;0;2,5;;;;;0;3;;;;;2;0;0;22,4;;;0;0;0;2;;;;;;;;
16-09-2018;03 - 04;0;25,1;200;0;0;25,1;;;126;0;0;271,3;;;595,1;0;0;0;0;0;0;0;;;0;2,5;;;;;0;23;;;;;2,9;0;0;0;;;0;0;0;2,5;;;;;;;;
16-09-2018;04 - 05;97,5;0;129;0;97,5;0;;;50;0;0;55;;;39,5;0;0;0;0;0;0;0;;;0;105,5;;;;;0;0;;;;;2;0;0;23;;;0;0;0;1,9;;;;;;;;
16-09-2018;05 - 06;70;0;101;0;67,2;0;;;75;0;0;134;;;171,8;0;0;5;0;0;0;0;;;0;114;;;;;0;18,5;;;;;2,3;0;0;74;;;0;0;0;1,2;;;;;;;;
16-09-2018;06 - 07;50,5;0;105;0;50,5;0;;;55;0;0;61;;;61,5;0;0;5;0;0;0;0;;;0;103;;;;;0;5;;;;;2;0;0;10;;;0;0;0;1,1;;;;;;;;
16-09-2018;07 - 08;0;8;235,2;0;0;8;;;36,4;0;0;259,8;;;470,5;0;1,3;0;0;0;0;0;;;0;192,5;;;;;29,6;0;;;;;2,4;0;0;0;;;0;0;0;2,4;;;;;;;;
16-09-2018;08 - 09;10;0;168;0;10;0;;;0;12,2;38;0;;;0;0;0;0;0;0;0;0;;;0;460;;;;;75;0;;;;;2,4;0;0;0;;;0;0;0;1,9;;;;;;;;
16-09-2018;09 - 10;4;0;3,5;0;4;0;;;3,5;0;0;0;;;0;0;0;0;0;0;0;0;;;0;60,5;;;;;10,5;0;;;;;2,3;0;0;0;;;0;0;0;1,7;;;;;;;;
16-09-2018;10 - 11;7,5;0;40;0;3,5;0;;;57;0;35,5;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;21,6;;;;;0,1;0;0;0;;;1;0;0;0;;;;;;;;
16-09-2018;11 - 12;0;0;0;16,2;0;6;;;0;38;83,2;0;;;0;151,9;0;0;0;0;0;0;;;0;0;;;;;6,8;0;;;;;20;0;0;0;;;0;0,1;0;0;;;;;;;;
16-09-2018;12 - 13;0,5;0;0;31,5;0,5;0;;;0;106,1;67,9;0;;;0;199,9;0;0;0;0;0;0;;;0;0;;;;;56,1;0;;;;;28,4;0;0;0;;;0,7;0;0;0;;;;;;;;
16-09-2018;13 - 14;10;0;0;79,5;10;0;;;0;50,9;0;0;;;0;200;0;0;0;0;0;0;;;0;0;;;;;37,1;0;;;;;20,3;0;0;0;;;0;0,4;0;0;;;;;;;;
16-09-2018;14 - 15;9;0;5;0;12;0;;;0;35;66;0;;;0;124;0;0;0;0;0;0;;;0;0;;;;;35;0;;;;;14,9;0;0;0;;;0;10;7,1;0;;;;;;;;
16-09-2018;15 - 16;33;0;4,9;0;33;0;;;0;96,9;16,9;0;;;0;118,6;0;3;0;0;0;0;;;0;0;;;;;36,9;0;;;;;36,4;0;0;0;;;14;0;0;14,9;;;;;;;;
16-09-2018;16 - 17;17,5;0;75,6;0;47,5;0;;;0;112,1;0;0;;;0;45,2;0;15;0;0;0;0;;;0;0;;;;;105,1;0;;;;;29,5;0;0;0;;;9;0;0;10;;;;;;;;
16-09-2018;17 - 18;19;0;0;17;19;0;;;0;31,1;0;28,5;;;0;0;0;5;0;0;0;0;;;0;0;;;;;0;3;;;;;11,3;0;0;0;;;8;0;0;9,5;;;;;;;;
16-09-2018;18 - 19;15;0;16,8;0;5;0;;;0;31,8;0;23,2;;;0;0;0;0;0;0;0;0;;;0;0;;;;;31,8;0;;;;;33;0;0;0;;;0;0;0;2,3;;;;;;;;
16-09-2018;19 - 20;2;0;5,3;0;5;0;;;0;56,2;35,5;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;23;0;;;;;28,3;0;0;0;;;0;1,5;0;0;;;;;;;;
16-09-2018;20 - 21;69;0;35,6;0;72;0;;;0;15,6;16,2;0;;;0;0;0;0;0;0;0;0;;;0;108,8;;;;;25,6;0;;;;;15,8;0;0;0;;;0;0;0;2,4;;;;;;;;
16-09-2018;21 - 22;0;9;0;34;0;9;;;0;29,4;0;44,1;;;0;0;0;5;0;0;0;0;;;0;28,9;;;;;32,4;0;;;;;18,8;0;0;0;;;0;0;0;5,1;;;;;;;;
16-09-2018;22 - 23;37,8;0;12,1;0;39,3;0;;;0;17;0;0;;;0;0;0;0;0;1;0;4;;;0;30;;;;;37,6;0;;;;;1,8;0;0;0;;;0;15;7,3;0;;;;;;;;
16-09-2018;23 - 00;15,7;0;0;14;15,7;0;;;1,4;0;0;23,1;;;0;0;0;0;0;0;0;0;;;0;25;;;;;0;14;;;;;11,7;0;37,3;0;;;0;0;0;7;;;;;;;;
17-09-2018;00 - 01;19,4;0;0;0;19,4;0;0;0;0;41;7,6;0;;;0;0;;;0;0;;;;;0;0;;;;;33;0;;;;;2,3;0;71,6;0;;;0;0;0;0,7;;;;;;;;
17-09-2018;01 - 02;0;137,3;0;4;0;40;0;0;0;14,6;81,9;0;;;0;29,9;;;0;0;;;;;0;29,9;;;;;10;0;;;;;2,2;0;178,4;0;;;0;0;0;1,1;;;;;;;;
17-09-2018;02 - 03;0;106,6;20;0;198,3;0;0;0;0;2,3;0;11,7;;;0;144,7;;;0;0;;;;;0;104,3;;;;;0;5;;;;;2,5;0;161;0;;;0;0;0;1;;;;;;;;
17-09-2018;03 - 04;0;100,1;21,6;0;0;105,7;82;0;0;9,3;0;101;;;220;0;;;0;0;;;;;0;194;;;;;5;0;;;;;3,2;0;90,1;0;;;0;0;0;1,4;;;;;;;;
17-09-2018;04 - 05;0;103,4;60,4;0;0;99,5;33,7;0;3,6;0;0;102,4;;;297;0;;;0;0;;;;;0;171;;;;;0;0;;;;;1,3;0;10,7;0;;;0;0;0,2;0;;;;;;;;
17-09-2018;05 - 06;18,9;0;101,3;0;12,3;0;200;0;0;4,5;0;165,1;;;32;0;;;0;0;;;;;0;252,4;;;;;17;0;;;;;0,8;0;11,1;0;;;0;0;0;0,9;;;;;;;;
17-09-2018;06 - 07;0;0;0;7,7;0;5;0;160,6;0;0;157,6;0;;;0;0;;;0;0;;;;;0;0;;;;;2,3;0;;;;;0;67,6;12;0;;;5;0;0;8,4;;;;;;;;
17-09-2018;07 - 08;0;0;0;23,5;25,9;0;0;57,4;0;10,1;39,8;0;;;0;0;;;0;0;;;;;0;0;;;;;7,3;0;;;;;0;42,7;10;0;;;5;0;0;12,2;;;;;;;;
17-09-2018;08 - 09;0;20;29,7;0;0;0;0;0;0;49,4;0;53,4;;;0;0;;;0;0;;;;;0;0;;;;;44,4;0;;;;;118,3;0;70;0;;;166,7;0;0;176,9;;;;;;;;
17-09-2018;09 - 10;0;60,7;0;96,8;0;34,2;0;200;0;0;93;0;;;0;0;;;0;0;;;;;0;0;;;;;0;0;;;;;0;64,1;140,7;0;;;0;0;0;6,6;;;;;;;;
17-09-2018;10 - 11;0;224,2;0;4,1;0;134,2;0;73;0;0;191,1;0;;;0;0;;;0;0;;;;;0;0;;;;;80;0;;;;;0;58,1;305,5;0;;;0;0;0;5,5;;;;;;;;
17-09-2018;11 - 12;60,9;0;0;80,8;67,9;0;158,8;0;0;24,4;39,6;0;;;0;0;;;0;0;;;;;0;0;;;;;69,9;0;;;;;0;74;0;9,6;;;0;0;0;6,4;;;;;;;;
17-09-2018;12 - 13;95;0;0;142,3;95;0;0;0;0;0;0;0;;;0;0;;;0;0;;;;;0;0;;;;;0;0;;;;;0;90,7;0;0;;;0;0;0;3,3;;;;;;;;
17-09-2018;13 - 14;0;20;0;55,8;0;20;0;0;0;0;114,2;0;;;0;0;;;0;0;;;;;0;0;;;;;5;0;;;;;0;90,2;0;0;;;0;0;0;5,8;;;;;;;;
17-09-2018;14 - 15;4;0;0;50;0;51;0;0;0;1;138;0;;;0;0;;;0;0;;;;;0;0;;;;;7;0;;;;;0;81;0;0;;;0;0;0;0;;;;;;;;
17-09-2018;15 - 16;0;5,7;0;85;0;5,7;0;0;0;123;156,7;0;;;0;0;;;0;0;;;;;0;0;;;;;80;0;;;;;0;62,3;116,1;0;;;0;0;0;0;;;;;;;;
17-09-2018;16 - 17;0;102,1;0;203,4;0;81,1;0;200;0;175;385,7;0;;;0;0;;;0;0;;;;;0;0;;;;;0;11,6;;;;;0;56,8;217,1;0;;;0;0;0;0;;;;;;;;
17-09-2018;17 - 18;0;0;0;122;0;0;0;0;0;160;219,9;0;;;0;0;;;0;0;;;;;0;0;;;;;0;10;;;;;0;46,2;199,1;0;;;0;0;0;0;;;;;;;;
17-09-2018;18 - 19;0;0;0;60;0;0;0;18;0;152;184,9;0;;;0;0;;;0;0;;;;;0;0;;;;;22;0;;;;;0;30,3;160,3;0;;;0;0;0;0;;;;;;;;
17-09-2018;19 - 20;0;3,8;15;0;0;0;0;0;0;161,5;308,2;0;;;0;0;;;0;0;;;;;0;0;;;;;61,5;0;;;;;0;37,2;187,6;0;;;0;0,4;0;0;;;;;;;;
17-09-2018;20 - 21;0;0;0;44;0;17,3;0;0;0;226;249,3;0;;;0;0;;;0;0;;;;;0;0;;;;;46;0;;;;;0;31,3;247,1;0;;;0;0;0;3,8;;;;;;;;
17-09-2018;21 - 22;0;0;0;103,7;0;0;0;0;0;222,2;202;0;;;0;0;;;0;0;;;;;0;0;;;;;57,2;0;;;;;0;0;24,3;0;;;0;0;0;1,5;;;;;;;;
17-09-2018;22 - 23;0;0;0;153,5;0;0;0;0;0;190,5;187,6;0;;;0;0;;;0;0;;;;;0;0;;;;;35,5;0;;;;;0;29,1;60;0;;;0;9;6,7;0;;;;;;;;
17-09-2018;23 - 00;0;0;0;161;0;15;0;0;0;180;195,7;0;;;0;0;;;0;5;;;;;0;0;;;;;5;0;;;;;0;56,6;89,9;0;;;0;4;1,6;0;;;;;;;;
18-09-2018;00 - 01;0;92,9;162;0;0;29;0;0;0;207;207,5;0;;;0;0;0;5;0;5;0;0;;;0;6;;;;;0;8;;;;;8,5;0;257,5;0;;;0;0;0;0,9;;;;;;;;
18-09-2018;01 - 02;34,5;0;149;0;38,5;0;0;0;0;220;211,5;0;;;0;0;0;0;0;0;0;0;;;0;4,5;;;;;0;5;;;;;6;0;0;0;;;0;0;0;0,8;;;;;;;;
18-09-2018;02 - 03;9,5;0;109;0;13,5;0;0;0;0;182;215,5;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;38;;;;;5,8;0;0;0;;;0;0;0;0,6;;;;;;;;
18-09-2018;03 - 04;7,4;0;154,4;0;11,4;0;0;0;0;200;259;0;;;0;0;0;0;0;0;0;0;;;0;6;;;;;0;49;;;;;5,1;0;0;0;;;0;0;0;0,4;;;;;;;;
18-09-2018;04 - 05;9,9;0;158,9;0;15;0;0;0;0;223,1;251,9;0;;;0;0;0;0;0;0;0;0;;;0;35,3;;;;;0;34,5;;;;;0,2;0;0;0;;;0;0;0,2;0;;;;;;;;
18-09-2018;05 - 06;20;0;150;0;35;0;0;0;0;294,4;317;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;55;;;;;0,5;0;0;0;;;0;0;0,2;0;;;;;;;;
18-09-2018;06 - 07;0;106,4;0;107,4;0;138,7;0;200;0;287;402,6;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;4,5;0;;;;;3,7;0;123,4;0;;;0;0;0;0;;;;;;;;
18-09-2018;07 - 08;0;16,8;145,8;0;0;0;0;29,7;0;287,4;325,5;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;15;0;;;;;2;0;223,6;0;;;0;0;0;0;;;;;;;;
18-09-2018;08 - 09;61,3;0;176,9;0;66,3;0;0;0;0;236,9;306,7;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;6,9;0;;;;;0;0;184,8;0;;;0;0;0;0;;;;;;;;
18-09-2018;09 - 10;120;0;100,8;0;120;0;0;0;0;187,8;210,8;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;34,2;;;;;7;0;0;0;;;0;0;0;0;;;;;;;;
18-09-2018;10 - 11;134;0;60;0;137;0;0;0;0;188;255;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;53;;;;;9,3;0;0;0;;;0;0;0;0;;;;;;;;
18-09-2018;11 - 12;86,5;0;63;0;88,5;0;0;0;0;192,9;201,5;0;;;0;0;0;0;0;0;0;0;;;0;39,4;;;;;0;47,1;;;;;11,9;0;0;0;;;0;0,1;0;0;;;;;;;;
18-09-2018;12 - 13;0;10;0;15;0;14;0;0;0;183;234;0;;;0;0;0;0;0;0;0;0;;;0;58,4;;;;;0;77;;;;;0;57,3;0;0;;;0;0;0;0;;;;;;;;
18-09-2018;13 - 14;6;0;0;8;0;7;0;0;0;195,8;355;0;;;0;0;0;0;0;0;0;0;;;0;40,4;;;;;0;121,2;;;;;0;61,5;0;0;;;0;0;0;0;;;;;;;;
18-09-2018;14 - 15;39;0;27;0;11;0;0;0;0;257,7;371;0;;;0;0;0;0;0;0;0;0;;;0;81,3;;;;;0;72,3;;;;;0;42,9;0;0;;;0;0,8;0;0;;;;;;;;
18-09-2018;15 - 16;97,9;0;0;34,4;57,9;0;0;0;0;331,1;482,7;0;;;0;200;0;0;0;0;0;0;;;0;210;;;;;0;30,4;;;;;0;50,2;0;0;;;0;15,9;0;0;;;;;;;;
18-09-2018;16 - 17;176,1;0;0;67,4;164,1;0;0;0;0;203,3;348,5;0;;;0;200;0;0;0;0;0;0;;;0;175,7;;;;;0;106,7;;;;;0;47,3;0;0;;;0;9;0;0;;;;;;;;
18-09-2018;17 - 18;137,4;0;0;88;93,2;0;0;0;0;289;426,1;0;;;0;200;0;0;0;0;0;0;;;0;261,1;;;;;0;22;;;;;0;47,3;0;0;;;0;3,2;0;0;;;;;;;;
18-09-2018;18 - 19;155,9;0;0;85;155,9;0;0;0;0;158,9;424,1;0;;;0;200;0;0;0;0;0;0;;;0;238,6;;;;;0;126,8;;;;;0;48,8;0;0;;;0;3;0;0;;;;;;;;
18-09-2018;19 - 20;127,8;0;0;226,5;137,8;0;0;0;0;148,1;336,5;0;;;0;200;0;0;0;0;0;0;;;0;207,1;;;;;0;117,9;;;;;33,9;0;0;0;;;0;0,8;0;2,4;;;;;;;;
18-09-2018;20 - 21;199;0;0;134;169;0;0;0;0;192;342;0;;;0;200;0;0;0;0;0;0;;;0;233,6;;;;;0;61;;;;;28,4;0;0;0;;;0;0;0;4,3;;;;;;;;
18-09-2018;21 - 22;260,3;0;0;193,5;260,3;0;0;0;0;200,9;251;0;;;0;200;25,7;0;5,9;0;0,8;0;;;0;239;;;;;0;44;;;;;27,8;0;0;0;;;0;0;0;4,3;;;;;;;;
18-09-2018;22 - 23;226;0;0;70;199;0;0;0;0;333;369;0;;;0;200;0;0;0;0;0;0;;;0;208,6;;;;;0;0;;;;;7,8;0;0;0;;;0;12;6,2;0;;;;;;;;
18-09-2018;23 - 00;225;0;0;115;225;0;12;0;0;369;335;0;;;0;200;0;0;0;0;0;0;;;0;128;;;;;0;6;;;;;7,7;0;0;0;;;0;24;17;0;;;;;;;;
19-09-2018;00 - 01;108;0;0;0;108;0;0;0;50;0;2;0;;;0;100;0;0;0;0;0;0;;;0;102;;;;;0;50;;;;;0;57,1;0;0;;;0;51;48,2;0;;;;;;;;
19-09-2018;01 - 02;0;1,6;0;50,9;0;0;5;0;8,1;0;71,9;0;;;0;38,8;0;0;0;0;0;0;;;0;25;;;;;0;10;;;;;0;57,3;96,6;0;;;0;51;48,5;0;;;;;;;;
19-09-2018;02 - 03;0;0;0;13;0;0;0;0;9;0;178,3;0;;;0;79;0;0;0;0;0;0;;;0;3;;;;;0;10;;;;;0;36,7;100;0;;;0;34;29,9;0;;;;;;;;
19-09-2018;03 - 04;0;0;0;92,5;0;0;0;0;32;0;83,8;0;;;0;140,6;0;0;0;0;0;0;;;0;18,1;;;;;0;32;;;;;0;46,2;101,7;0;;;0;41;39,3;0;;;;;;;;
19-09-2018;04 - 05;50,5;0;0;139,2;52,4;0;0;0;35,8;0;0;0;;;0;100;0;0;0;0;0;3,4;;;0;163,6;;;;;0;40,8;;;;;0;20,2;69,1;0;;;0;17,2;15;0;;;;;;;;
19-09-2018;05 - 06;121;0;0;43,1;121;0;17;0;39;0;0;0;;;0;100;0;0;0;0;0;0;;;0;69;;;;;0;50,1;;;;;0;6,9;0;0;;;0;1,1;0;0;;;;;;;;
19-09-2018;06 - 07;35,8;0;9,1;0;104,7;0;14,4;0;0;155,1;275;0;;;0;100;0;0;0;0;0;0;;;0;0;;;;;9,1;0;;;;;0;5,9;177,9;0;;;0;0;0;1;;;;;;;;
19-09-2018;07 - 08;0;0;20,1;0;0;0;0;0;0;171;247,6;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;13;;;;;1,9;0;164;0;;;0;0;0;1,3;;;;;;;;
19-09-2018;08 - 09;0;25,5;6,6;0;0;0;0;35;0;208,1;257,1;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;26,6;0;;;;;2,6;0;185,5;0;;;0;0;0;0;;;;;;;;
19-09-2018;09 - 10;0;22,5;27,5;0;0;5;49,6;0;0;19,4;294,8;0;;;0;0;0;0;0;0;0;0;;;0;0;;;;;0;45;;;;;0,1;0;294,6;0;;;0;0;0;0;;;;;;;;
19-09-2018;10 - 11;47,2;0;0;225,8;63,2;0;0;0;0;0;45,4;0;;;0;100;0;0;0;0;0;0;;;0;0;;;;;0;180;;;;;0;7,2;0;0;;;0;0;0;1,4;;;;;;;;
19-09-2018;11 - 12;20;0;0;260,8;26;0;0;0;0;0;0;0;;;0;100;0;0;0;0;0;0;;;291,5;0;;;;;0;173,8;;;;;0;1,3;0;0;;;0;0;0;0;;;;;;;;
19-09-2018;12 - 13;15;0;0;196,7;56,3;0;0;0;0;0;0;0;;;0;100;0;0;0;0;0;0;;;192;0;;;;;0;180;;;;;0;10,9;0;0;;;10,1;0;0;5,1;;;;;;;;
19-09-2018;13 - 14;25;0;35;0;25;0;0;0;0;108,5;221,5;0;;;0;100;0;101,5;0;0;0;0;;;106;0;;;;;0;71,5;;;;;0;14,5;0;0;;;0;16;0;0;;;;;;;;
19-09-2018;14 - 15;80;0;30;0;90;0;0;0;0;98,1;194;0;;;0;100;0;5;0;51;0;30;;;0;136,2;;;;;0;30,9;;;;;0;18,1;0;0;;;0;0;0;0;;;;;;;;
19-09-2018;15 - 16;84;0;0;20;84;0;0;0;0;123,5;173;0;;;0;100;0;109,4;0;3,6;0;0;;;0;117,7;;;;;0;54;;;;;0;15;0;0;;;0;0;0;0;;;;;;;;
19-09-2018;16 - 17;66;0;0;187;69,5;0;0;0;0;0;46,5;0;;;0;100;0;0;0;0;0;0;;;0;131,7;;;;;0;202;;;;;0;5;0;0;;;0;0;0;0;;;;;;;;
19-09-2018;17 - 18;128,3;0;0;71,7;135,7;0;0;0;0;0;283,5;0;;;0;345;0;0;0;0;0;3,3;;;0;216,7;;;;;0;159;;;;;0;8,5;0;0;;;0;1,1;0;0;;;;;;;;
19-09-2018;18 - 19;100;0;0;179,5;125;0;0;0;0;0;182,5;0;;;0;345;0;0;0;3;0;0;;;0;240;;;;;0;185,7;;;;;0;11,2;0;0;;;0;0;0;0;;;;;;;;
19-09-2018;19 - 20;109,1;0;0;233,4;126,6;0;0;0;0;0;0;0;;;0;345;0;0;0;0;0;0;;;0;138,5;;;;;0;260;;;;;0;11,7;0;0;;;0;0;0;0;;;;;;;;
19-09-2018;20 - 21;30;0;26;0;45;0;0;0;0;190;395;0;;;0;345;0;20;0;0;0;0;;;0;106,9;;;;;0;0;;;;;0;16,1;0;0;;;0;0,3;0;0;;;;;;;;
19-09-2018;21 - 22;23;0;0;56;23;0;0;0;0;251;393;0;;;0;345;0;0;0;0;0;0;;;0;81,9;;;;;171;0;;;;;0;16,6;0;0;;;0;4,1;0;0;;;;;;;;
19-09-2018;22 - 23;20;0;0;81;20;0;0;0;0;303,9;407;0;;;0;345;0;0;91,3;0;150;0;;;0;60,7;;;;;139,6;0;;;;;0;55,7;0;0;;;0;41;38,3;0;;;;;;;;
19-09-2018;23 - 00;50;0;0;406;50;0;0;0;0;184;251,2;0;;;0;535,5;151,1;0;128,9;0;150;0;;;0;186,8;;;;;0;52,9;;;;;0;13,9;0;0;;;0;1;0;0;;;;;;;;
20-09-2018;00 - 01;39,3;0;0;0,7;39,3;0;0;0;21,7;0;0;22;;;0;3;0;0;0;0;0;0;;;0;25;;;;;3,3;0;;;;;0;2,7;0;0;;;0;0;0;0;;;;;;;;
20-09-2018;01 - 02;55,8;0;8,1;0;57,6;0;0;0;24;0;0;33,8;;;0;3,7;0;0;0;0;10;0;;;0;5;;;;;0;0,7;;;;;0;2,7;128,2;0;;;0;0,3;0;0;;;;;;;;
20-09-2018;02 - 03;0;35;0;31;0;35;0;0;45,6;0;0;24,2;;;0;5,8;0;0;0;0;21;0;;;0;0;;;;;0;20,6;;;;;0;8,7;70;0;;;0;7;6,6;0;;;;;;;;
20-09-2018;03 - 04;0;23,2;0;5,6;0;23,2;52,4;0;44;0;0;60;;;0;5,8;0;0;0;0;0;0;;;0;0;;;;;0;10;;;;;0;2;75,6;0;;;0;0;0;0;;;;;;;;
20-09-2018;04 - 05;0;25;0;19,6;0;25;5;0;56,3;0;0;36,8;;;4,2;0;10;0;0;0;0;0;;;0;0;;;;;0;24,6;;;;;0;38,2;95;0;;;0;0;0;2,2;;;;;;;;
20-09-2018;05 - 06;21;0;4;0;21;0;5;0;0,6;0;0;50;;;7;0;10;0;0,4;0;0;0;;;0;0;;;;;103;0;;;;;0;0;0;0;;;0;0;0;1,4;;;;;;;;
20-09-2018;06 - 07;0;0;0;95,4;0;0;0;80,4;0;0;92,7;0;;;0;5,8;0;0;0;0;4,4;0;;;0;0;;;;;6;0;;;;;0;0,8;91,6;0;;;0;0;0;3,3;;;;;;;;
20-09-2018;07 - 08;0;10,7;0;67,9;29,3;0;103;0;0,1;0;23,6;0;;;0;5,8;0;0;0;0;30,8;0;;;0;0;;;;;25,9;0;;;;;0;3,6;168;0;;;0;0;0;1,3;;;;;;;;
20-09-2018;08 - 09;0;0;0;90,9;20;0;45,3;0;0;0;25,6;0;;;0;5,8;0;0;0,1;0;5,8;0;;;0;0;;;;;14,9;0;;;;;34,1;0;137,5;0;;;0;0;0;0,1;;;;;;;;
20-09-2018;09 - 10;0;42,9;0;49,5;0;12,9;28,3;0;0;0;40,1;0;;;0;5,8;0;0;0;0;5;0;;;0;0;;;;;42,5;0;;;;;49;0;169,3;0;;;0;0,4;0;0;;;;;;;;
20-09-2018;10 - 11;150;0;53,7;0;172;0;0;0;0;0;0;70,3;;;0;2;0;0;0;0;0;0;;;0;115,2;;;;;80,7;0;;;;;13;0;2,9;0;;;0;0,3;0;0;;;;;;;;
20-09-2018;11 - 12;35;0;57,4;0;67;0;0;0;0;13;0;47;;;1;0;0;0;0;0;0;0;;;0;164,4;;;;;0;5;;;;;42;0;0;0;;;0;0,4;0;0;;;;;;;;
20-09-2018;12 - 13;61,9;0;154;0;99,9;0;0;0;0;66;127,6;0;;;27;0;0;5;0;0;1;0;;;0;244,2;;;;;23;0;;;;;9,9;0;56,1;0;;;0;0,7;0;0;;;;;;;;
20-09-2018;13 - 14;0;241;148;0;0;69;0;0;0;60;127;0;;;29;0;0;15;0;0;0;0;;;0;43,8;;;;;78;0;;;;;5,9;0;396;0;;;0;0;0;0;;;;;;;;
20-09-2018;14 - 15;0;122,7;86;0;67,2;0;0;200;0;55,5;90,7;0;;;26;0;0;10;0;0;0;0;;;0;8;;;;;59;0;;;;;12,4;0;418,6;0;;;0;0;0;0;;;;;;;;
20-09-2018;15 - 16;0;281,8;19;0;0;212,8;4,7;0;0;52;99,5;0;;;25;0;0;0;0;0;0;0;;;0;3;;;;;33;0;;;;;8;0;511,8;0;;;0;0;0;0;;;;;;;;
20-09-2018;16 - 17;0;0;0;22;58;0;0;29,4;0;40;0;43,6;;;28;0;0;0;0;0;0;0;;;0;0;;;;;40;0;;;;;4,2;0;225;0;;;0;0;0;0;;;;;;;;
20-09-2018;17 - 18;0;0;0;40;41;0;0;0;0;18;0;72,6;;;11;0;0;1;0;0;0;0;;;0;0;;;;;38;0;;;;;11,4;0;245,2;0;;;0;0;0;0;;;;;;;;
20-09-2018;18 - 19;0;0;0;55;30;0;0;0;0;60;0;4,6;;;0;35;10;0;0;0;0;0;;;0;0;;;;;88;0;;;;;20;0;223,5;0;;;0;0;0;0;;;;;;;;
20-09-2018;19 - 20;0;0;45,1;0;117;0;0;0;0;25;55,7;0;;;0;37;0;2;20,9;0;21;0;;;0;0;;;;;104,1;0;;;;;0;0,1;243;0;;;0;0;0;0;;;;;;;;
20-09-2018;20 - 21;0;0;0;56;153,8;0;0;0;0;80;0;17,8;;;0;11;0;0;0;0;0;0;;;0;0;;;;;89,8;0;;;;;4;0;151,6;0;;;0;0;0;0;;;;;;;;
