,cap SE2 > SE3,cap SE4 > SE3,cap NO1 > SE3,cap DK1 > SE3,cap FI > SE3
2019-04-19 05:00:00,6600.0,2000.0,2100.0,478.0,1200.0
2019-04-19 06:00:00,6575.0,2000.0,2100.0,625.0,1200.0
2019-04-19 07:00:00,6575.0,2000.0,2100.0,711.0,1200.0
2019-04-19 08:00:00,6575.0,2000.0,2100.0,739.0,1200.0
2019-04-19 09:00:00,6575.0,2000.0,2100.0,644.0,1200.0
2019-04-19 10:00:00,6575.0,2000.0,2100.0,577.0,1200.0
2019-04-19 11:00:00,6575.0,2000.0,2100.0,540.0,1200.0
2019-04-19 12:00:00,6575.0,2000.0,2100.0,530.0,1200.0
2019-04-19 13:00:00,6575.0,2000.0,2100.0,556.0,1200.0
2019-04-19 14:00:00,6575.0,2000.0,2100.0,560.0,1200.0
2019-04-19 15:00:00,6575.0,2000.0,2100.0,553.0,1200.0
2019-04-19 16:00:00,6575.0,2000.0,2100.0,555.0,1200.0
2019-04-19 17:00:00,6575.0,2000.0,2100.0,611.0,1200.0
2019-04-19 18:00:00,6675.0,2000.0,2100.0,543.0,1200.0
2019-04-19 19:00:00,6675.0,2000.0,2100.0,556.0,1200.0
2019-04-19 20:00:00,6675.0,2000.0,2100.0,600.0,1200.0
2019-04-19 21:00:00,6675.0,2000.0,2100.0,538.0,1200.0
2019-04-19 22:00:00,6675.0,2000.0,2100.0,443.0,1200.0
2019-04-19 23:00:00,6675.0,2000.0,2100.0,456.0,1200.0
2019-04-20 00:00:00,6675.0,2000.0,2100.0,429.0,1200.0
2019-04-20 01:00:00,6675.0,2000.0,2100.0,434.0,1200.0
2019-04-20 02:00:00,6675.0,2000.0,2100.0,418.0,1200.0
2019-04-20 03:00:00,6675.0,2000.0,2100.0,448.0,1200.0
2019-04-20 04:00:00,6675.0,2000.0,2100.0,481.0,1200.0
2019-04-20 05:00:00,6675.0,2000.0,2100.0,465.0,1200.0
2019-04-20 06:00:00,6675.0,2000.0,2100.0,415.0,1200.0
2019-04-20 07:00:00,6675.0,2000.0,2100.0,422.0,1200.0
2019-04-20 08:00:00,6675.0,2000.0,2100.0,475.0,1200.0
2019-04-20 09:00:00,6675.0,2000.0,2100.0,433.0,1200.0
2019-04-20 10:00:00,6675.0,2000.0,2100.0,419.0,1200.0
2019-04-20 11:00:00,6675.0,2000.0,2100.0,416.0,1200.0
2019-04-20 12:00:00,6675.0,2000.0,2100.0,376.0,1200.0
2019-04-20 13:00:00,6675.0,2000.0,2100.0,351.0,1200.0
2019-04-20 14:00:00,6675.0,2000.0,2100.0,311.0,1200.0
2019-04-20 15:00:00,6675.0,2000.0,2100.0,308.0,1200.0
2019-04-20 16:00:00,6675.0,2000.0,2100.0,277.0,1200.0
2019-04-20 17:00:00,6675.0,2000.0,2100.0,293.0,1200.0
2019-04-20 18:00:00,6675.0,2000.0,2100.0,289.0,1200.0
2019-04-20 19:00:00,6675.0,2000.0,2100.0,312.0,1200.0
2019-04-20 20:00:00,6675.0,2000.0,2100.0,352.0,1200.0
2019-04-20 21:00:00,6675.0,2000.0,2100.0,357.0,1200.0
2019-04-20 22:00:00,6675.0,2000.0,2100.0,365.0,1200.0
2019-04-20 23:00:00,6675.0,2000.0,2100.0,381.0,1200.0
2019-04-21 00:00:00,6675.0,2000.0,2100.0,409.0,1200.0
2019-04-21 01:00:00,6675.0,2000.0,2100.0,423.0,1200.0
2019-04-21 02:00:00,6675.0,2000.0,2100.0,417.0,1200.0
2019-04-21 03:00:00,6675.0,2000.0,2100.0,433.0,1200.0
2019-04-21 04:00:00,6675.0,2000.0,2100.0,463.0,1200.0
2019-04-21 05:00:00,6675.0,2000.0,2100.0,466.0,1200.0
2019-04-21 06:00:00,6675.0,2000.0,2100.0,423.0,1200.0
2019-04-21 07:00:00,6675.0,2000.0,2100.0,421.0,1200.0
2019-04-21 08:00:00,6675.0,2000.0,2100.0,424.0,1200.0
2019-04-21 09:00:00,6675.0,2000.0,2100.0,409.0,1200.0
2019-04-21 10:00:00,6675.0,2000.0,2100.0,393.0,1200.0
2019-04-21 11:00:00,6675.0,2000.0,2100.0,397.0,1200.0
2019-04-21 12:00:00,6675.0,2000.0,2100.0,371.0,1200.0
2019-04-21 13:00:00,6675.0,2000.0,2100.0,345.0,1200.0
2019-04-21 14:00:00,6675.0,2000.0,2100.0,315.0,1200.0
2019-04-21 15:00:00,6675.0,2000.0,2100.0,304.0,1200.0
2019-04-21 16:00:00,6675.0,2000.0,2100.0,307.0,1200.0
2019-04-21 17:00:00,6675.0,2000.0,2100.0,325.0,1200.0
2019-04-21 18:00:00,6675.0,2000.0,2100.0,327.0,1200.0
2019-04-21 19:00:00,6675.0,2000.0,2100.0,329.0,1200.0
2019-04-21 20:00:00,6675.0,2000.0,2100.0,382.0,1200.0
2019-04-21 21:00:00,6675.0,2000.0,2100.0,389.0,1200.0
2019-04-21 22:00:00,6675.0,2000.0,2100.0,413.0,1200.0
2019-04-21 23:00:00,6675.0,2000.0,2100.0,428.0,1200.0
2019-04-22 00:00:00,6675.0,2000.0,2100.0,439.0,1200.0
2019-04-22 01:00:00,6675.0,2000.0,2100.0,438.0,1200.0
2019-04-22 02:00:00,6675.0,2000.0,2100.0,443.0,1200.0
2019-04-22 03:00:00,6675.0,2000.0,2100.0,453.0,1200.0
2019-04-22 04:00:00,6675.0,2000.0,2100.0,444.0,1200.0
2019-04-22 05:00:00,6675.0,2000.0,2100.0,431.0,1200.0
2019-04-22 06:00:00,6625.0,2000.0,2100.0,428.0,1200.0
2019-04-22 07:00:00,6625.0,2000.0,2100.0,440.0,1200.0
2019-04-22 08:00:00,6625.0,2000.0,2100.0,423.0,1200.0
2019-04-22 09:00:00,6625.0,2000.0,2100.0,384.0,1200.0
2019-04-22 10:00:00,6625.0,2000.0,2100.0,344.0,1200.0
2019-04-22 11:00:00,6625.0,2000.0,2100.0,322.0,1200.0
2019-04-22 12:00:00,6625.0,2000.0,2100.0,319.0,1200.0
2019-04-22 13:00:00,6625.0,2000.0,2100.0,314.0,1200.0
2019-04-22 14:00:00,6625.0,2000.0,2100.0,321.0,1200.0
2019-04-22 15:00:00,6625.0,2000.0,2100.0,343.0,1200.0
2019-04-22 16:00:00,6625.0,2000.0,2100.0,335.0,1200.0
2019-04-22 17:00:00,6625.0,2000.0,2100.0,330.0,1200.0
2019-04-22 18:00:00,6675.0,2000.0,2100.0,307.0,1200.0
2019-04-22 19:00:00,6675.0,2000.0,2100.0,302.0,1200.0
2019-04-22 20:00:00,6675.0,2000.0,2100.0,314.0,1200.0
2019-04-22 21:00:00,6675.0,2000.0,2100.0,296.0,1200.0
2019-04-22 22:00:00,6675.0,2000.0,2100.0,291.0,1200.0
2019-04-22 23:00:00,6675.0,2000.0,2100.0,294.0,1200.0
2019-04-23 00:00:00,6675.0,2000.0,2100.0,360.0,1200.0
2019-04-23 01:00:00,6675.0,2000.0,2100.0,361.0,1200.0
2019-04-23 02:00:00,6675.0,2000.0,2100.0,322.0,1200.0
2019-04-23 03:00:00,6675.0,2000.0,2100.0,332.0,1200.0
2019-04-23 04:00:00,6675.0,2000.0,2100.0,345.0,1200.0
2019-04-23 05:00:00,6675.0,2000.0,2100.0,389.0,1200.0
2019-04-23 06:00:00,6500.0,2000.0,2100.0,596.0,1200.0
2019-04-23 07:00:00,6500.0,2000.0,2100.0,719.0,1200.0
2019-04-23 08:00:00,6500.0,2000.0,2100.0,715.0,1200.0
2019-04-23 09:00:00,6500.0,2000.0,2100.0,592.0,1200.0
2019-04-23 10:00:00,6500.0,2000.0,2100.0,459.0,1200.0
2019-04-23 11:00:00,6500.0,2000.0,2100.0,389.0,1200.0
2019-04-23 12:00:00,6500.0,2000.0,2100.0,336.0,1200.0
2019-04-23 13:00:00,6500.0,2000.0,2100.0,341.0,1200.0
2019-04-23 14:00:00,6500.0,2000.0,2100.0,361.0,1200.0
2019-04-23 15:00:00,6500.0,2000.0,2100.0,354.0,1200.0
2019-04-23 16:00:00,6500.0,2000.0,2100.0,369.0,1200.0
2019-04-23 17:00:00,6500.0,2000.0,2100.0,341.0,1200.0
2019-04-23 18:00:00,6550.0,2000.0,2100.0,317.0,1200.0
2019-04-23 19:00:00,6550.0,2000.0,2100.0,333.0,1200.0
2019-04-23 20:00:00,6550.0,2000.0,2100.0,371.0,1200.0
2019-04-23 21:00:00,6550.0,2000.0,2100.0,301.0,1200.0
2019-04-23 22:00:00,6550.0,2000.0,2100.0,262.0,1200.0
2019-04-23 23:00:00,6550.0,2000.0,2100.0,222.0,1200.0
2019-04-24 00:00:00,6550.0,2000.0,2100.0,100.0,1200.0
2019-04-24 01:00:00,6550.0,2000.0,2100.0,103.0,1200.0
2019-04-24 02:00:00,6550.0,2000.0,2100.0,71.0,1200.0
2019-04-24 03:00:00,6550.0,2000.0,2100.0,73.0,1200.0
2019-04-24 04:00:00,6550.0,2000.0,2100.0,107.0,1200.0
2019-04-24 05:00:00,6550.0,2000.0,1500.0,140.0,1200.0
2019-04-24 06:00:00,6500.0,2000.0,1005.0,263.0,1200.0
2019-04-24 07:00:00,6500.0,2000.0,1005.0,332.0,1200.0
2019-04-24 08:00:00,6500.0,2000.0,1005.0,379.0,1200.0
2019-04-24 09:00:00,6500.0,2000.0,1005.0,366.0,1200.0
2019-04-24 10:00:00,6500.0,2000.0,1005.0,356.0,1200.0
2019-04-24 11:00:00,6500.0,2000.0,1005.0,371.0,1200.0
2019-04-24 12:00:00,6500.0,2000.0,1005.0,317.0,1200.0
2019-04-24 13:00:00,6500.0,2000.0,1005.0,297.0,1200.0
2019-04-24 14:00:00,6500.0,2000.0,1005.0,321.0,1200.0
2019-04-24 15:00:00,6500.0,2000.0,1005.0,317.0,1200.0
2019-04-24 16:00:00,6500.0,2000.0,1005.0,330.0,1200.0
2019-04-24 17:00:00,6500.0,2000.0,1605.0,312.0,1200.0
2019-04-24 18:00:00,6550.0,2000.0,2100.0,229.0,1200.0
2019-04-24 19:00:00,6550.0,2000.0,2100.0,249.0,1200.0
2019-04-24 20:00:00,6550.0,2000.0,2100.0,282.0,1200.0
2019-04-24 21:00:00,6550.0,2000.0,2100.0,254.0,1200.0
2019-04-24 22:00:00,6550.0,2000.0,2100.0,236.0,1200.0
2019-04-24 23:00:00,6550.0,2000.0,2100.0,192.0,1200.0
2019-04-25 00:00:00,6550.0,2000.0,2100.0,197.0,1200.0
2019-04-25 01:00:00,6550.0,2000.0,2100.0,220.0,1200.0
2019-04-25 02:00:00,6550.0,2000.0,2100.0,236.0,1200.0
2019-04-25 03:00:00,6550.0,2000.0,2100.0,253.0,1200.0
2019-04-25 04:00:00,6550.0,2000.0,2100.0,257.0,1200.0
2019-04-25 05:00:00,6550.0,2000.0,1700.0,277.0,1200.0
2019-04-25 06:00:00,6500.0,2000.0,1100.0,368.0,1200.0
2019-04-25 07:00:00,6500.0,2000.0,1100.0,423.0,1200.0
2019-04-25 08:00:00,6500.0,2000.0,1100.0,442.0,1200.0
2019-04-25 09:00:00,6500.0,2000.0,1100.0,479.0,1200.0
2019-04-25 10:00:00,6500.0,2000.0,1100.0,453.0,1200.0
2019-04-25 11:00:00,6500.0,2000.0,1100.0,443.0,1200.0
2019-04-25 12:00:00,6500.0,2000.0,1100.0,431.0,1200.0
2019-04-25 13:00:00,6500.0,2000.0,1100.0,415.0,1200.0
2019-04-25 14:00:00,6500.0,2000.0,1100.0,401.0,1200.0
2019-04-25 15:00:00,6500.0,2000.0,1100.0,421.0,1200.0
2019-04-25 16:00:00,6500.0,2000.0,1100.0,429.0,1200.0
2019-04-25 17:00:00,6500.0,2000.0,1700.0,505.0,1200.0
2019-04-25 18:00:00,6550.0,2000.0,2100.0,478.0,1200.0
2019-04-25 19:00:00,6550.0,2000.0,2100.0,453.0,1200.0
2019-04-25 20:00:00,6550.0,2000.0,2100.0,483.0,1200.0
2019-04-25 21:00:00,6550.0,2000.0,2100.0,392.0,1200.0
2019-04-25 22:00:00,6550.0,2000.0,2100.0,371.0,1200.0
2019-04-25 23:00:00,6550.0,2000.0,2100.0,362.0,1200.0
2019-04-26 00:00:00,6550.0,2000.0,2100.0,260.0,1200.0
2019-04-26 01:00:00,6550.0,2000.0,2100.0,278.0,1200.0
2019-04-26 02:00:00,6550.0,2000.0,2100.0,299.0,1200.0
2019-04-26 03:00:00,6550.0,2000.0,2100.0,332.0,1200.0
2019-04-26 04:00:00,6550.0,2000.0,2100.0,332.0,1200.0
2019-04-26 05:00:00,6550.0,2000.0,2100.0,338.0,1200.0
2019-04-26 06:00:00,6500.0,2000.0,2100.0,515.0,1200.0
2019-04-26 07:00:00,6500.0,2000.0,2100.0,651.0,1200.0
2019-04-26 08:00:00,6500.0,2000.0,2100.0,677.0,1200.0
2019-04-26 09:00:00,6500.0,2000.0,2100.0,648.0,1200.0
2019-04-26 10:00:00,6500.0,2000.0,2100.0,539.0,1200.0
2019-04-26 11:00:00,6500.0,2000.0,2100.0,514.0,1200.0
2019-04-26 12:00:00,6500.0,2000.0,2100.0,479.0,1200.0
2019-04-26 13:00:00,6500.0,2000.0,2100.0,403.0,1200.0
2019-04-26 14:00:00,6500.0,2000.0,2100.0,393.0,1200.0
2019-04-26 15:00:00,6500.0,2000.0,2100.0,380.0,1200.0
2019-04-26 16:00:00,6500.0,2000.0,2100.0,318.0,1200.0
2019-04-26 17:00:00,6500.0,2000.0,2100.0,366.0,1200.0
2019-04-26 18:00:00,6575.0,2000.0,2100.0,331.0,1200.0
2019-04-26 19:00:00,6575.0,2000.0,2100.0,339.0,1200.0
2019-04-26 20:00:00,6575.0,2000.0,2100.0,365.0,1200.0
2019-04-26 21:00:00,6575.0,2000.0,2100.0,351.0,1200.0
2019-04-26 22:00:00,6575.0,2000.0,2100.0,336.0,1200.0
2019-04-26 23:00:00,6575.0,2000.0,2100.0,350.0,1200.0
2019-04-27 00:00:00,6575.0,2000.0,2100.0,196.0,1200.0
2019-04-27 01:00:00,6575.0,2000.0,2100.0,198.0,1200.0
2019-04-27 02:00:00,6575.0,2000.0,2100.0,191.0,1200.0
2019-04-27 03:00:00,6575.0,2000.0,2100.0,210.0,1200.0
2019-04-27 04:00:00,6575.0,2000.0,2100.0,195.0,1200.0
2019-04-27 05:00:00,6575.0,2000.0,2100.0,196.0,1200.0
2019-04-27 06:00:00,6575.0,2000.0,2100.0,168.0,1200.0
2019-04-27 07:00:00,6575.0,2000.0,2100.0,184.0,1200.0
2019-04-27 08:00:00,6575.0,2000.0,2100.0,218.0,1200.0
2019-04-27 09:00:00,6575.0,2000.0,2100.0,229.0,1200.0
2019-04-27 10:00:00,6575.0,2000.0,2100.0,260.0,1200.0
2019-04-27 11:00:00,6575.0,2000.0,2100.0,305.0,1200.0
2019-04-27 12:00:00,6575.0,2000.0,2100.0,309.0,1200.0
2019-04-27 13:00:00,6575.0,2000.0,2100.0,293.0,1200.0
2019-04-27 14:00:00,6575.0,2000.0,2100.0,286.0,1200.0
2019-04-27 15:00:00,6575.0,2000.0,2100.0,288.0,1200.0
2019-04-27 16:00:00,6575.0,2000.0,2100.0,282.0,1200.0
2019-04-27 17:00:00,6575.0,2000.0,2100.0,305.0,1200.0
2019-04-27 18:00:00,6575.0,2000.0,2100.0,304.0,1200.0
2019-04-27 19:00:00,6575.0,2000.0,2100.0,319.0,1200.0
2019-04-27 20:00:00,6575.0,2000.0,2100.0,324.0,1200.0
2019-04-27 21:00:00,6575.0,2000.0,2100.0,291.0,1200.0
2019-04-27 22:00:00,6575.0,2000.0,2100.0,280.0,1200.0
2019-04-27 23:00:00,6575.0,2000.0,2100.0,276.0,1200.0
2019-04-28 00:00:00,6575.0,2000.0,2100.0,135.0,1200.0
2019-04-28 01:00:00,6575.0,2000.0,2100.0,103.0,1200.0
2019-04-28 02:00:00,6575.0,2000.0,2100.0,102.0,1200.0
2019-04-28 03:00:00,6575.0,2000.0,2100.0,73.0,1200.0
2019-04-28 04:00:00,6575.0,2000.0,2100.0,76.0,1200.0
2019-04-28 05:00:00,6575.0,2000.0,2100.0,50.0,1200.0
2019-04-28 06:00:00,6575.0,2000.0,2100.0,35.0,1200.0
2019-04-28 07:00:00,6575.0,2000.0,2100.0,64.0,1200.0
2019-04-28 08:00:00,6575.0,2000.0,2100.0,176.0,1200.0
2019-04-28 09:00:00,6575.0,2000.0,2100.0,212.0,1200.0
2019-04-28 10:00:00,6575.0,2000.0,2100.0,230.0,1200.0
2019-04-28 11:00:00,6575.0,2000.0,2100.0,237.0,1200.0
2019-04-28 12:00:00,6575.0,2000.0,2100.0,240.0,1200.0
2019-04-28 13:00:00,6575.0,2000.0,2100.0,242.0,1200.0
2019-04-28 14:00:00,6575.0,2000.0,2100.0,242.0,1200.0
2019-04-28 15:00:00,6575.0,2000.0,2100.0,216.0,1200.0
2019-04-28 16:00:00,6575.0,2000.0,2100.0,216.0,1200.0
2019-04-28 17:00:00,6575.0,2000.0,2100.0,240.0,1200.0
2019-04-28 18:00:00,6575.0,2000.0,2100.0,200.0,1200.0
2019-04-28 19:00:00,6575.0,2000.0,2100.0,98.0,1200.0
2019-04-28 20:00:00,6575.0,2000.0,2100.0,73.0,1200.0
2019-04-28 21:00:00,6575.0,2000.0,2100.0,46.0,1200.0
2019-04-28 22:00:00,6575.0,2000.0,2100.0,25.0,1200.0
2019-04-28 23:00:00,6575.0,2000.0,2100.0,36.0,1200.0
2019-04-29 00:00:00,6575.0,2000.0,2100.0,247.0,1200.0
2019-04-29 01:00:00,6575.0,2000.0,2100.0,251.0,1200.0
2019-04-29 02:00:00,6575.0,2000.0,2100.0,242.0,1200.0
2019-04-29 03:00:00,6575.0,2000.0,2100.0,221.0,1200.0
2019-04-29 04:00:00,6575.0,2000.0,2100.0,278.0,1200.0
2019-04-29 05:00:00,6575.0,2000.0,2100.0,298.0,1200.0
2019-04-29 06:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 07:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 08:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 09:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 10:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 11:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 12:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 13:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 14:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 15:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 16:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 17:00:00,6500.0,2000.0,2100.0,0.0,1200.0
2019-04-29 18:00:00,6525.0,2000.0,2100.0,0.0,1200.0
2019-04-29 19:00:00,6525.0,2000.0,2100.0,0.0,1200.0
2019-04-29 20:00:00,6525.0,2000.0,2100.0,0.0,1200.0
2019-04-29 21:00:00,6525.0,2000.0,2100.0,0.0,1200.0
2019-04-29 22:00:00,6525.0,2000.0,2100.0,0.0,1200.0
2019-04-29 23:00:00,6525.0,2000.0,2100.0,0.0,1200.0
2019-04-30 00:00:00,6550.0,2000.0,2100.0,0.0,1200.0
2019-04-30 01:00:00,6550.0,2000.0,2100.0,0.0,1200.0
2019-04-30 02:00:00,6550.0,2000.0,2100.0,0.0,1200.0
2019-04-30 03:00:00,6550.0,2000.0,2100.0,0.0,1200.0
2019-04-30 04:00:00,6550.0,2000.0,1655.0,0.0,1200.0
2019-04-30 05:00:00,6550.0,2000.0,1055.0,0.0,1200.0
2019-04-30 06:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 07:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 08:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 09:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 10:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 11:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 12:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 13:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 14:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 15:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 16:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 17:00:00,6500.0,2000.0,455.0,0.0,1200.0
2019-04-30 18:00:00,6550.0,2000.0,350.0,0.0,1200.0
2019-04-30 19:00:00,6550.0,2000.0,455.0,0.0,1200.0
2019-04-30 20:00:00,6550.0,2000.0,455.0,0.0,1200.0
2019-04-30 21:00:00,6550.0,2000.0,455.0,0.0,1200.0
2019-04-30 22:00:00,6550.0,2000.0,455.0,0.0,1200.0
2019-04-30 23:00:00,6550.0,2000.0,455.0,0.0,1200.0
2019-05-01 00:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 01:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 02:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 03:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 04:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 05:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 06:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 07:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 08:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 09:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 10:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 11:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 12:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 13:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 14:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 15:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 16:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 17:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-01 18:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 19:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 20:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 21:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 22:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-01 23:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 00:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 01:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 02:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 03:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 04:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 05:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 06:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 07:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 08:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 09:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 10:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 11:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 12:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 13:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 14:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 15:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 16:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 17:00:00,4875.0,2000.0,500.0,0.0,1200.0
2019-05-02 18:00:00,4925.0,2000.0,500.0,0.0,1200.0
2019-05-02 19:00:00,4925.0,2000.0,500.0,0.0,1200.0
2019-05-02 20:00:00,4925.0,2000.0,500.0,0.0,1200.0
2019-05-02 21:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 22:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-02 23:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 00:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 01:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 02:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 03:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 04:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 05:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 06:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 07:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 08:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 09:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 10:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 11:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 12:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 13:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 14:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 15:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 16:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 17:00:00,6475.0,2000.0,500.0,0.0,1200.0
2019-05-03 18:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 19:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 20:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 21:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 22:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-03 23:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 00:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 01:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 02:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 03:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 04:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 05:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 06:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 07:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 08:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 09:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 10:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 11:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 12:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 13:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 14:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 15:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 16:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 17:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 18:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 19:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 20:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 21:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 22:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-04 23:00:00,6525.0,2000.0,500.0,0.0,1200.0
2019-05-05 00:00:00,6525.0,2000.0,500.0,0.0,1200.0
